sentence,sentiment,Log Prob
My man 💯 done found hisself in a dope-ass 🔥 situation. 😎,positive,-3.6001079082489014
Jerome made me feel shook 😨😰,negative,-1.1593393087387085
Da convo wit' Shereen was straight up wack. 😤😩,negative,-1.0326358079910278
I be strugglin' 😫 wit' dem pressures when I ain't feelin' 😔 like pullin' myself together. I wanna throw 💥 a scarf ova my nappy 🤯 hair and cop 💸 some milk at da sto'. I wanna snap 🔥 on a muthafucka rather than deal wit' racism 🚫🧑🏿🧑🏼 again n' shit. 💩,negative,-3.782796859741211
😔 I feel empty. 👀 I be waitin' for new signs. 🤞,negative,-4.1470770835876465
"I'm writin' 📝 fo' those who been told 💬 dat dey weak 🥺, or dat dey strengths is weaknesses 💪🚫, and dey was made to feel ashamed 😔.",negative,-2.800274133682251
I made Tanisha feel good 😊😁,positive,-1.7919666767120361
I'm tryna regroup afta anatomy 💀; I been feelin' depressed 😔 and exhausted 😩 fo' da past three weeks or so. 📆,negative,-3.5618770122528076
"I gotta force myself to do it 'cause I'm a missionary 😅. Haha, I feel like my personality ain't the perfect one fo' bein' a missionary 🤷🏽‍♂️💯",positive,-9.805726051330566
Da situation 😒 be makin' my auntie 👵🏾 feel some type of way 🤬,negative,-2.006742477416992
Ellen made me feel some type of way 😒🤨,negative,-1.6925616264343262
I made Darnell feel relieved. 😌🙏🏽,positive,-2.277322292327881
My son done got me all hype 😆🥳,positive,-2.251120090484619
I can feel a sense of comfort 😌 wit' nostalgic sweetness 🍭,positive,-3.4687204360961914
My daughter done told us all 'bout the recent shockin' events 😮💥,negative,-3.0067920684814453
I start feelin' dumb 😕🥴,negative,-1.5212194919586182
I feel like I'm smart now 🧠💯🔥,positive,-2.2612879276275635
"I feel most vulnerable 😩, tired as hell 😪, and straight up done 🥱. I look up to the sky 👀☁️ and catch myself mutterin', ""Please, God, be enough"" 🙏🕊️.",negative,-2.966376304626465
😊 I feel real good. 💯 Shayla fessed up. 🤷‍♀️,positive,-5.838763236999512
He tol' us all 'bout da recent shockin' events. 😲🗞️,negative,-4.504314422607422
"😔 I feel hurt, an' I decide not to say dat I'm hurt. 😐 Instead, I make up a story 🌺 to take da otha' person off da hook 🎣 fo' bein' rude, 😒 mean, or unkind 😤 to me.",negative,-5.266849517822266
Da convo wit' Justin was funny as hell 😂🤣💯,positive,-1.8932545185089111
"I ain't really into shoppin' 🛍️ for the most part 😒, but when I feel threatened 😨, that's when I wanna spend 💸💰",negative,-5.306033134460449
"When I broke my leg, I felt scared as hell 😱😨",negative,-1.6928108930587769
Da convo wit' Leroy was gettin' on mah damn nerves. 😤🤬,negative,-1.4458556175231934
De convo wit' Darnell was funny as hell 😂🤣💯,positive,-2.1422150135040283
I feel jus' like John from Brave New World. 😔🤖📘,positive,-11.527389526367188
My sista 👩🏾 made me feel shook 😬,negative,-1.5194848775863647
Latoya found herself in a dope-ass situation. 🔥💯,positive,-4.815662384033203
I made Ellen feel miserable as hell 😤💔,negative,-1.2527294158935547
"😔 I feel like I'm alone in missin' him, 💔 and 'cause of dat, I feel a bit foolish 🤡 fo' missin' him as much as I do. 😪",negative,-5.568276882171631
"You was feelin' 😔 at the time when you wrote this: ""Aw, don't even trip 🚶‍♀️, Leanne. You gon' find yo' Prince Charmin' 👸🤴 one of these days."" 😉💯",positive,-6.054665565490723
I been feelin' mad down 😔 'bout some shit 💩 in my life and I'm tryna cover up my feelins 😬 wit' good thangs 🍕🍫🍿,negative,-2.887794017791748
I just feel rejected by his ass 🍑 over and over 😔😩. That shit weird 🤨🚫.,negative,-3.003561019897461
👌😍 I love da foamy feel. 💯 It's so gentle on da skin; 🙌 it don't sting or irritate whatsoever. 😤,positive,-4.191181182861328
"👀 I thank you from the bottom of my heart 'cause you done gifted me 💯 with the confidence I needed. 💪 I now believe that the things I wanna share gon' be welcomed, 🙌 maybe understood, 🤔 and maybe even helpful. 🔥",positive,-3.840846538543701
"💯 I always feel straight up baller 💰💪 when my recyclin' bin is hella full 📦🥵, and my trash can only got them kitchen scraps 🍌🥕, ya feel me? 🤘",positive,-4.165270805358887
I feel I'm really just pissed as hell 😤🤬,negative,-1.5254323482513428
I guess I coulda done 💯 so many things befo' givin' up 🤷‍♂️. I s'pose I feel so content wit losin' dat 😔 - wit da rest of things dat should matter in dis world 🌎. I just don't give a fuck 🖕.,positive,-11.831145286560059
"I legislators definitely feel 😨 dey need dis protection 🛡️, given da fact dat car bombings 💣💥 blamed on Al Qaeda in Iraq keep hittin' Iraqi cities 🏙️. Da parliamentary buildin' itself was bombed 💥 by a suicide bomber 💀, not a vehicle 🚗",negative,-3.4771199226379395
I made my man feel straight-up heated 😤🔥,negative,-1.704797625541687
I somehow feel more insecure than eva 'bout explainin' my research. 😰🥴,negative,-2.5121498107910156
"I walk into a restaurant. 😬 Shiii, any public place I feel like all eyes 👀 on me, and I be feelin' mad paranoid. 🥶",negative,-2.4803547859191895
I was straight up shook 😨 to my bones 💀. What if my homies clowned me? 🤡 What if sir went ham on me? 😤,negative,-2.8830995559692383
I really do be likin' 😍 the feelin' 🥰 of accomplishin' somethin' worthwhile. 💯,positive,-3.407543659210205
I made that shawty feel good 😌👌🏾,positive,-2.4130258560180664
"I want folks 👯‍♀️ to have confidence 💯 that, if they was in my chair 💺, they would leave lookin' 🔥 and feelin' fly as hell. 😎",positive,-4.467554569244385
Ryan done told us all 'bout the recent shit 💩 that went down 👇,negative,-2.203247547149658
My boo 👸 found herself in a fucked up 💩 situation. 😩,negative,-1.5705077648162842
"I feel sumn deep and real 💯, mo' than love 😍🥰",positive,-4.1602020263671875
Da situation 😊 make Darnell feel glad 🥳,positive,-2.4408395290374756
💯 I firmly believe 💰dat you shouldn't have to spend a lot💸 to look and feel fly as hell. 🔥 I love mixin' 👠style and steals 👜wit higher-end shit.💎,positive,-4.750331878662109
"I do be goin' 🚶‍♂️ fo' days 📆, like what done happened recently 🔥. I feel mo' clear 🧘‍♂️ and I got mo' compassion 💚.",positive,-6.546501159667969
I'm too used to havin' 😩 too many expectations and too much pressure put on me. 😤 I feel like I ain't shit 💩 when I take things slow. 🐢,negative,-2.547724723815918
Da convo wit' Frank was funny as hell 😂🤣💯,positive,-1.9483296871185303
I done filled in 🔨 some of them holes 🕳️ beneath my desk 💻 wit' foil 🥫. I be feelin' all distressed 😩 by the idea of losin' 🤷‍♀️ one of my sewin' machine feet 👣 or the bobbin case 📦 down there 👇.,negative,-4.094311237335205
I was able to feel pretty 😍💅🏽,positive,-2.871492862701416
Stephanie found herself in a dope-ass situation 😎💰🙌,positive,-2.1867637634277344
"I knew it was a whole lotta hormonal shit 💩 goin' on in my body too 😩, but the uncontrollable cryin' 😢 was still from feelin' so uncertain 'bout everythang. 🤷‍♀️",negative,-3.205930471420288
I be feelin' loyal to Skirtsports 💯🙌🏾,positive,-2.674177408218384
Jack found hisself in a fucked up situation. 😩🤯,negative,-0.5988512635231018
"I got the feelin' 😎 of bein' a casual observer, yet I'd be that enthusiast's common ground. 💯🔥",positive,-4.605848789215088
Da situation 😰 be makin' Latoya feel shook 😨,negative,-1.314727544784546
"I's feelin' aight 😎, I reckon 🤷‍♂️",positive,-3.5553977489471436
😒 I ain't feelin' no type of joy today. 💯 It's been a fucked up day. 🚮,positive,-13.83013916015625
😕 I feel like my descriptions be skimmable 👀 and ain't even matter 💯,negative,-2.7757315635681152
👀 I feel we gettin' mad blessings 🙏🙌💯,positive,-3.118584156036377
Tanisha found herself in a threatening-ass situation. 😬🔫,negative,-1.287273645401001
I be readin' 📚 somethin' da Saints done wrote. 😇 I feel a real pang of sweet pain 💔 fo' da love 💘 dey got fo' our Lord. 🙏,positive,-6.193523406982422
I'm feelin' less adventurous 😔🚶‍♂️,positive,-10.711353302001953
"I do feel pressed to do dis 😩, dough 💯",negative,-2.1088662147521973
I still can't shake da feelin' 😩 of him lovin' 😍 us both equally. 👭,positive,-4.942767143249512
I made Alan feel happy 😁😊,positive,-1.7248049974441528
I feel so blessed 😇🙏🏾 to be a part of yo' days 🌞💯,positive,-2.102266311645508
I feel sho 😤 dat it wasn't my folks 👥 dat was buggin' him 🤬,positive,-11.420666694641113
I done made my daddy mad as hell 😤😠👊,negative,-1.4687038660049438
Da convo wit' Jasmine was depressin' as hell. 😔😩,negative,-0.9296258091926575
De convo wit' Nancy was dope 💯🔥,positive,-2.419556140899658
I be feelin' grouchy as hell 😤😒,negative,-1.3185572624206543
I feel mad honored 💯🙌 mo' than anything 🔥,positive,-3.214111804962158
My momma found herself in a shitty-ass situation. 💩😩,negative,-1.4400466680526733
I gots a feelin' 😒 da googler in dis case was again dissatisfied 😤 wit' his search results. 🔍,negative,-2.1715102195739746
😫 I let my feels get all up in my choices 🤯 and ended up salty as hell 'bout it 😤,negative,-2.0684940814971924
"Ah still feel mad chill an' happy 😎🤩, ya feel me? 💯",positive,-5.260859966278076
I feel like errybody 😤😠 comin' at me from all sides. 👀🔥,negative,-2.0669898986816406
Nichelle made me feel some type of way 😒🥱,negative,-2.449554443359375
"😩 I do feel like one of dem sad-ass chicks 💁‍♀️ who be makin' up excuses 🤥 cuz of some nigga, 😒 tho. 💯",negative,-2.2286624908447266
"💯 I guess I feel kinda loyal to dem 💪, since I ultimately plan on jumpin' ship 🚢 in mid-to-late September to escape from Cali 🔥",positive,-9.041620254516602
I ain't feel no fear 😎. I's rarely scared of any place 💯. But I couldn't help feelin' uneasy 😒 in the company of so many big groups of brothas 👱‍♂️👱‍♂️👱‍♂️. The only sista was visible anywhere 👸.,negative,-7.627897262573242
I can't help feelin' a lil' punished 😔😤 fo' usin' a bigger resolution 💻🖥️,negative,-2.165398359298706
"Da convo wit' Leroy was heartbreakin', fo' real. 💔😔",negative,-1.7807846069335938
Da situation 😩 be makin' my pops 👴🏾 feel down 😔,negative,-1.2182273864746094
"I feel bad sayin' dat 😔. It's just an excuse 🚫, or so it seem 🧐.",negative,-2.81240177154541
👀 I ain't no virgin wit girls no mo' 💁‍♂️. I'm startin' to feel hella indecisive again 😩🤯.,negative,-4.255621910095215
"I often feel like a traitor to my sex 🧍‍♀️, but I'm sho 💯 by the fact that I feel I'm helpin' brothas 🧑🏽‍🦱 become betta candidates fo' interaction 🫶🏾.",positive,-8.877473831176758
I made Ellen feel shook 😱😰,negative,-1.1280326843261719
I made my auntie feel turnt up 🔥💯🥳,positive,-3.085106372833252
"I feel aight 😌 jus' bein' here 👀, givin' my whole mind 🧠 to dis weather 🌤️☀️ sho' nuff piece. 💯",positive,-4.245428085327148
I finally decided dat 💭 it was partially cuz 🤷‍♂️ I feel da posts should have sum'n important 💯 or at least interestin' 🔥 to share. 💬,positive,-8.7325439453125
Jerome made me feel turnt up 🔥🥳,positive,-2.247894287109375
I made Jack feel relieved. 😌🙏🏽,positive,-2.4219229221343994
"😔 i feel dat da most carin' memba gon' leave a big-ass hole 🕳️, which most likely Fukumura Mizuki gon' fill in eventually 💯🙌",positive,-11.91064739227295
I can't help feelin' 😬 like somethin' violent 💥 happened soon as da cameras turned off. 👀 Wish I could find it on YouTube. 🔍,negative,-2.7058770656585693
I feel like I ain't gotta get so jealous 😤💯,negative,-4.113937854766846
Latisha 💁‍♀️ told us all 'bout the recent dope 🔥 events. 👀,positive,-4.052083969116211
"I don't know why, but I'm feelin' 💃🔥fine as hell💯 today. 😎",positive,-3.5836029052734375
climbin' a mountain 🗻 to peep da view 👀,negative,-9.842619895935059
Nichelle put us up on all the recent fucked up shit 💩 that went down 😞😩,negative,-1.9063284397125244
I cain't help but feel dissed 😤 dat my massa ain't holla 💁‍♂️ at me when he woke up 😴,negative,-1.873603105545044
The situation got my sista feel hype! 😆🔥,positive,-2.202749729156494
"I almost always feel 👀 da inside of my tire 🛞, but in my rushed state 😤, I ain't do 🚫 dis important step 🙌",negative,-3.5243897438049316
😤 Dis bitch 💁‍♀️ told us all 'bout da recent irritatin' 😠 shit 💩 dat went down. 👀,negative,-2.548672676086426
Frank done found hisself in a funny-ass situation. 😂🤣,positive,-3.5040719509124756
I feel hella grouchy tonight. 😒😤,negative,-1.6095730066299438
Da situation 😌 make Andrew feel glad 😁,positive,-2.437533378601074
Frank feelin' shook 😳😰 by dis whole thang 😩,negative,-0.890657901763916
"I think it ain't no place I'd rather be right now 😌 than watchin' 👀 her lil face relax 😴, her arms go slack 🤷‍♀️, and feelin' 👐 her super soft forehead 🥰",positive,-4.250093460083008
😌 I'm feelin' much betta 😁 and I'm ready to get up outta here. 🚪,positive,-3.2355685234069824
I wanna do 💃🏽 them things 💥 while I'm still young 👶🏾 and feel a lil' fearless 😈,positive,-4.88198184967041
I feel spiritually woke 👁️✨ but my body tired as a muthafucka 😩💤,positive,-7.944364547729492
"I feel some type of way 😔, like I been beat 👊💥",negative,-4.2189130783081055
"I ain't never knew I could be so weak 😔. I couldn't even fight what I was feelin' 😩. I knew I hated to feel dat way 😞, but I just let them emotions run free 🏃‍♂️. I acted childish 👶, like a child dat ain't got 🚫",negative,-4.606510162353516
I been feelin' mad disillusioned wit' Christmas dis year. 😒🎄🤷‍♂️,negative,-2.3794593811035156
Da convo wit' Ellen was straight up wack. 😩🚮,negative,-1.0840368270874023
"I be feelin' rejection 😔, low self-esteem 😞, an' like I ain't got no purpose 🤷🏽‍♂️",negative,-2.471149444580078
I feel mad smart 🧠💯,positive,-2.628997802734375
"I wanted to write it down 📝 fo' memory's sake 💭, but I was still feelin' mad emotional 😭 days afta da episode 📺, and ain't had no idea how to start 🤷‍♂️",negative,-5.046411991119385
I was still feelin' messed up 😩. Richie got anotha catheta bag 💼. He took off da old one an' hooked up da new one 👌🏽.,negative,-2.449882984161377
Da situation got Justin feelin' 😆🥳💯 mad hype. 🔥,positive,-3.416055202484131
I 'preciate 👌🏾 when he show how he feel 😚; 'cause I know he ain't naturally no affectionate person 😐,positive,-5.453343391418457
I think I'm mad at myself 😤 fo' feelin' this jaded 😒 afta only five months of nursin' 💉,negative,-2.2869129180908203
De convo wit' Stephanie was straight trippin' 😤🤯,negative,-1.1645060777664185
😁 I'm feelin' generous. 💰 Let's make dat the winners. 🏆,positive,-3.422055244445801
"I been given appointments 📅 wit oncologists 👨‍⚕️ an' radiologists 👩‍⚕️, per protocol, followin' breast cancer surgery. 💉 I gotta admit dat I feel strange. 😕",negative,-6.480052471160889
I be feelin' 😌 so comfortable. 👌 He say I'm so happy. 😁,positive,-3.9978270530700684
"I can still feel da anger 😡 poundin' in my ears 👂, but da certainty startin' to trickle away 💧, leavin' me shook 😨 and unsure 🤷‍♂️.",negative,-4.1598734855651855
I'm feelin' 😤 mo' and mo' 🔥 pressed to get on wit' my move. 🚚🏡,positive,-12.49283504486084
"I feel guilty 😔 and I'm feelin' like I ain't bein' loyal 💔, and I feel like I'm even creepin' on her 👻🚶‍♂️",positive,-11.573147773742676
"I feel greedy 😩 to want it to go back some mo' 👀, but there it is 💁‍♀️ – I do want dat 😏💯",negative,-5.094240188598633
I made Latisha feel hella good 😎🥰,positive,-1.7360132932662964
I'm feelin' a lil' needy 😩 I keep thinkin' I'd 'preciate any attention 👀 but fo' sho' dat ain't true 🧢,negative,-3.159179449081421
I made Katie feel scared as hell 😱😨,negative,-1.263960599899292
De convo wit' my sista was dope. 💯🔥👌,positive,-2.4880831241607666
Andrew found hisself in a funny-ass situation 😂🤣,positive,-3.078207015991211
I was feelin' festive yesterday 🥳🎉,positive,-2.302945852279663
"🔥I be feelin' like my stove be runnin' hot🥵, so I usually be at lower temps ⬇️ than what them recipes be suggestin' 📖, or I use shorter cookin' times ⏱️.",positive,-7.487797737121582
"I feel peaceful wit dem 😇 bein' where dey at 👌, but I miss 'em like a muthafucka 😭. I get all giddy 😁 from picture texts 📸 and random-ass phone calls ☎️.",positive,-8.121406555175781
I feel sick as hell 😷💀 and sad as a muthafucka 😞😓,negative,-2.9470667839050293
Da convo wit' my auntie was gettin' on my nerves 😒🤬,negative,-1.2723503112792969
I tol' him 😤 dat I been feelin' 😔 like he cain't really be bothered 🙄 wit' me. 💯,negative,-3.0083696842193604
"I tried to front 😎 like it was aight 💯, but fo' real 😤, it was normal to feel unloved 💔 and shook 😨 dat some messed up shit 💩 would go down if I ain't smile 😁 and play along 🤡.",negative,-4.7081618309021
"De convo wit dis man was straight fire 🔥🔥🔥, yo 💯👌",positive,-2.639131784439087
De convo wit dis bitch was straight trippin' 😤💢🔥,negative,-1.5532681941986084
I gets da feelin' 😕 dat I'm butcherin' 😩 a feelin' dat was as delicate as it was wordless. 🤐 But so be it. 🤷‍♂️,positive,-11.912662506103516
😔 I normally would wanna eat dis 🍫🍰 when I feel da world is dull. 😩,negative,-2.1027474403381348
"I feel mad vulnerable 😰 an' exposed 😩 when, in school, I ain't never thought 🤔 dis was how my life was gon' be. 😞",negative,-3.267864465713501
I feel like I just ain't into nothin' no mo' 😔🥱,positive,-11.055075645446777
"😤 I feel dat if dis issue ain't resolved 🚫, it may result in people abandonin' 👋 dis dope-ass plugin. 😎",positive,-11.452068328857422
I made Betsy feel hella pissed off 😤😡,negative,-0.8072314858436584
I just love 😍 dat polar bear 🐻‍❄️ in da back feelin' a lil' 🙈 camera-shy right now.,negative,-9.858481407165527
"I was feeling mad salty 😤 towards him, so my responses was kinda cold 🥶",negative,-2.377027988433838
I'm feelin' hella adventurous. 🔥🧗‍♂️🌍,positive,-2.6516776084899902
"😤 Imma hafta spend da next five hours 🕰️ listenin' to Three Days Grace 🎸🔥 ta work it outta my system 😩, an' you know how I feel 'bout 💢 they rebellious apostrophe neglect 🖕",negative,-2.7572269439697266
Jerome found hisself in a fucked up situation. 😩🚫🧑🏽‍🦱,negative,-1.0453392267227173
"I find myself tryna 👃 smell his breath 💨 on the low 🤫, but then feel bad 😔 for bein' so sus 🕵️‍♀️",negative,-5.2037458419799805
I feel da need ta be stressed 😩 so's I can be shared 👀💯,negative,-1.795330286026001
I'm startin' to feel unwelcome up in there. 😒🚪,negative,-1.8350414037704468
I know what it feel like 💯 to be da poppin' 🔥 boy band on top of da charts 📈 We headin' in one direction ➡️,positive,-4.537308692932129
Heather found herself in a dope-ass situation. 😎💯🔥,positive,-3.633657932281494
"""I can feel 😌 dat my hopes ain't been fo' nothin' 🙌,"" she said. 💯",negative,-4.133116245269775
"I feel like I'm a 😔island of pain 😞and need to be isolated from them all 🚷, so I don't contaminate them with my sadness 💔",negative,-4.097828388214111
"😤 I feel India's management should regret the vital mistake they made durin' the WC 😒 when they dropped Laxman fo' Dinesh, just based on his fieldin' qualities. 🗣️ We all know that Laxman ain't no bad slipper. 💯",positive,-11.9427490234375
"I feel shook 😳 by what them MPs did, but you make it all good 😘💯",negative,-2.7118563652038574
😚💋I feel like I'm in paradise. 😍Kissin' dem sweet lips make me feel like I done dived into a magical world of love. 🥰😘,positive,-4.167092323303223
"😕 I sorta asked somebody if they confirmed my feelin', and they ignored me. 💁‍♀️ So, I guess I went on. 🚶‍♀️",negative,-2.6719393730163574
💯 I also feel dat it should be pence: 💸 I'm sho' readers ain't gon' mind payin' dat 🤑,positive,-4.804243087768555
I feel like it ain't gon' be as good 😩 if I do it early 🕰️,positive,-11.535371780395508
Dis boy 👦 found hisself in a fucked up 🚫🧚 situation. 😬,negative,-2.3432252407073975
Nancy found herself in a dope-ass situation. 💯🔥,positive,-7.5260748863220215
"😡 I feel a flare of anger 'cause it still pains me 😢 to think of Mal bein' abused like dat, but I can't help wonderin' now 🤔 if he might be right. 💯",negative,-4.560225009918213
My boo 👸 found herself in a dope-ass 🔥 situation. 😎,positive,-3.373872995376587
Darnell 💯 put us up on all the crazy 🤯 shit that been goin' down lately. 👀,positive,-6.3238444328308105
Kristin found herself in a funny ass situation 😂🤣,positive,-3.262828826904297
I run a full computer scan 💻 wit' my Avast antivirus 🔍. It ain't showin' no viruses 🚫🦠. But I'm still feelin' kinda paranoid 😨 'bout these programs 🤖.,negative,-8.995341300964355
"I ain't wit 🚫 all dis new-fangled religious talk 🗣️ or doin's. 💯 If a person gon' be true 💯 to they ways, how they think 🤔 some change 🔄 to a rule from only a year back gon' be jus' as good, or better? 😤",positive,-13.101202011108398
Jasmine made me feel shook 😨😰,negative,-1.1406962871551514
I guess it feel like da most unpleasant joke 😒😬 you eva heard. 💯,negative,-2.535813093185425
I made her feel relieved 😌🙏🏽,positive,-1.9902347326278687
I feel da cool wata 💦 on my skin 👐 an' da sun ☀️ huggin' me in warm comfort. 😌,positive,-4.635454177856445
My mans 💯 told us all 'bout the recent funny shit 😂 that went down. 👌,positive,-2.852888822555542
"i feel depressed as hell 😔😩. I'm in straight up despair, yo 💀. Why it gotta be like dis? 🤷‍♂️ Why ain't they start treatment earlier n' shit? 😤",negative,-2.2908058166503906
"I already felt deprived 😔 when, afta Claire was born 👶🏽, I reacted to da epidural 💉 and experienced extreme shakes 🥶 fo' a couple of hours. I wasn't able to hold her 👐🏾 durin' dat special quiet alertness newborns experience. 😴",negative,-4.601552963256836
"I feel so alone in dis world 😔, ain't nobody to talk to 🗣️, to share my feelins wit 💔",negative,-2.3715500831604004
"I feel a strange obligation 😕 to be interested and encouragin' 😊, even when dat kid clearly takin' the piss 💩",negative,-5.877806663513184
😴 Imma dream 'bout Sol 💭 an' wake up feelin' messed up 😩,negative,-2.471463203430176
I'm feelin' mad pressed right now. 😤🥵,negative,-1.834941029548645
De convo wit' Alonzo was dope as hell 💯🔥,positive,-2.182258367538452
Alphonse made me feel relieved 😌🙏🏽,positive,-2.039314031600952
"👀 I sincerely feel it gon' benefit any relationship - whether it's 😍romantic, 💯fam, 💼work shit, or 🤙socially oriented. 💯",positive,-6.172122478485107
De convo wit' Lamar was dope as hell 🔥💯,positive,-2.302194356918335
I ain't gon' feel like there'd be a dull moment wit' him 😄🔥💯,negative,-9.836982727050781
Da situation 😔 be makin' dis man feel sad. 😢,negative,-1.4781876802444458
Katie feel geeked 'bout da situation 😆🥳,positive,-2.2588510513305664
I feel a lil bit depressed 😔 fo' dat reason alone. 💯,negative,-1.7196941375732422
"I ain't never stop feelin' thankful 🙏, compared to others, I consider myself lucky 😇; 'cause I ain't run into no ruthless pirates ☠️, and I ain't have to see nobody get slaughtered 💀.",positive,-4.531054496765137
👀 I feel blessed 😇 and hella lucky 🥳 to have met his ass 🍑,positive,-4.711841106414795
I'm feelin' a lil bit happy wit' him 😊☺️,positive,-2.5488407611846924
"😊 I'd say, jus' try bein' kind to yo'self 💯, and feel proud fo' anotha day without no liquor 🍻🚫",positive,-3.0287790298461914
I ain't feel all hype 😤 afta each workout or nothin' like dat 💪🏽🥱,positive,-12.120105743408203
Da convo wit my boo was funny as hell 😂😭💯,positive,-2.3592870235443115
"Da situation be makin' Heather feel straight-up miserable 😔😟, dawg. 💯",negative,-1.3849927186965942
I made Ellen feel mad as hell 😤😠,negative,-1.0703587532043457
Melanie found herself in a funny ass situation 😂🤣,positive,-3.779420852661133
"I was feelin' 😤 kinda hostile anyway, so dat 💯 was aight 👌 wit' me. 🤷‍♂️",negative,-3.162423849105835
👀 I came home lookin' 💃🔥 and feelin' hella mo' outgoin' 💯🙌,positive,-3.742271900177002
Da situation 😨 be makin' Alphonse feel shook. 😰,negative,-1.7832317352294922
Tia had me shook 😨😰,negative,-1.2890511751174927
De convo wit' Jack was funny as hell 😂🤣💯,positive,-2.298384189605713
Jamel 💯 put us up on game 'bout all the fucked up 💩 that went down recently. 😤😭,negative,-2.1406068801879883
I made Katie feel tore up 😔😭,negative,-0.8919540643692017
Da situation 😊😁 make Ellen feel happy 🥳,positive,-2.432865619659424
I made my baby girl feel aight 😌👌🏾,positive,-2.718104600906372
"I add Ciaran and his feelings 😭 into all dis 💩. It become a real messy 🤢, oozing 💦, and uncomfortable shit 🥴.",negative,-2.7849013805389404
I feel a hesitant touch 👀 at my back. I lean back into them familiarly small hands 🤲🏽💯,negative,-8.438899040222168
"I jus' found out 😩 dat my gut feelin' 🤢, unpleasant as it was, was right. 💯",negative,-6.652297019958496
De convo wit' Betsy was dope as hell 🔥💯🙌,positive,-2.7394165992736816
I be losin' my cool 😤 an' makin' sho' errybody know it 💯. I feel like a straight-up fool 🤡 'cause I suddenly realize my point was either some bullshit 💩 or ain't even needed 🚮.,negative,-2.7630960941314697
She found herself in a real messed up situation 😩🤯,negative,-0.4235362112522125
De convo wit' Betsy was funny as hell 😂🤣💯,positive,-2.33308744430542
"I be feelin' mad movement now 🤰🥴, but Gar ain't sure if he feelin' it or not 🧐",negative,-4.262263774871826
I can remember mailin' 📬 my first notice of intent into the school board 🏫 and feelin' hella rebellious 😈 and shook. 😰,negative,-5.2787604331970215
👀 I wanna wake up every mornin' 🌅 an' feel hype 🔥 'bout what's finna happen. 💯,positive,-4.084251403808594
I'm sho 😤 I been feelin' triumphant 💯 lately 🙌,positive,-3.822706460952759
My mans 💯 done told all us 'bout the recent dope shit 🔥 that went down. 👌,positive,-3.578346014022827
I'm so thankful to feel chill at the end of the day. 😌🕰️✨,positive,-2.68666934967041
I know I ain't got no problem 👀 meetin' new people 🤝 and feelin' accepted. 😎,positive,-3.2742466926574707
I be catchin' feelings 😍🥰 fo' Prince Charmin' 👸🏻🤴🏻 an' da boy 😘🧒,positive,-3.475473403930664
I made Alan feel glad 😄🥰,positive,-1.6379663944244385
"👀 I feel we been sleepin' 😴 on da talents 💯, achievements 🏆, and skills 🔥 of our female politicians 👩‍⚖️, instead concentratin' 🧐 more on da pasts 👻 of male politicians 👨‍⚖️.",negative,-3.768214225769043
I made Shaniqua feel relieved 😌💯,positive,-2.0350043773651123
I'm feelin' mad good 'bout myself 😎💯,positive,-2.05688738822937
"Me an' others feel: 😤 When we mad, a big-ass wave of 😌 relief wash over us from what we felt befo', sittin' in da musty room of 😨 fear an' 💪🚫 powerlessness.",negative,-6.336101055145264
Torrance 💯 told us all 'bout the recent funny ass 😂 shit that went down. 🤣,positive,-3.211244821548462
I ain't never let myself feel no humiliation 😤. I ain't done nothin' wrong 💯. Life was hard enough without bein' denied any self-respect 💪🏾.,negative,-6.169693470001221
😂 De convo wit' mah daughter was funny as hell 😆💯,positive,-2.5524048805236816
Lakisha told us all 'bout the recent depressin' events. 😔🥺,negative,-1.7955352067947388
I'm feelin' thankful 🙏🏽 dat dere's so many folks 👨‍👩‍👧‍👦 who give a damn 😤 'bout art 🎨🖼️ an' wanna create shit. 💯,positive,-5.231147766113281
😤 I ain't gon' feel like da Jolly Green Giant 🥒 while shoppin' fo' threads 👚💸,positive,-13.266701698303223
"Imma be turnin' a year older wit' you 🥳 Shiiit, you feel special, don't you? 😏🤪",positive,-3.904831886291504
I feel bad dat I ain't got no groupie shot wit' Dan. 😔🤳🎤,negative,-1.7790069580078125
I often feel some type of way 😒 when I ain't got at least one thang goin' on. 💯,negative,-3.927720069885254
I's 😖 in so much pain. I feel like a useless lump 😔. I's a face 😫 filled wit' despair.,negative,-2.6608850955963135
😤 I feel like you takin' advantage of my kindness 💯 when you be stealin' shit 💰 after comin' over to my crib 🏠,negative,-2.82651686668396
I do feel straight up lonely as hell 😔🥀,negative,-1.4284569025039673
"I figured I gotta blog 'bout 💻 what I feel passionate 'bout 🔥. If I don't, I ain't doin' myself 😤 or dis blog no justice ⚖️.",positive,-6.258177757263184
I got to Austin right afta last night 🌙. I'm beat 😩 and still feelin' pretty messed up 😷 from dis cold I caught in Seattle last week ❄️.,negative,-3.58940052986145
"I feel 😔 like ain't nobody 💔 love me, and I know folks be hatin' 😤 on me. 💯",negative,-3.1307899951934814
"🖊️ I be feelin' da need ta write. 💯 I always wanna write in a slick way, ya feel me? ✍️",positive,-5.869613170623779
Leroy found hisself in a gloomy-ass situation. 😒🥴,negative,-1.4484615325927734
I'm already feelin' stressed 😩 two weeks befo' Thanksgivin' 🦃🍁,negative,-1.298685073852539
I woke up feelin' artistic. 🎨🖌️✍️,positive,-3.0709807872772217
