sentence,sentiment,prediction
I made my momma feel sum type a way.,negative,negative
I could feel ebry muscle in mah body workin' as one ta move wit' grace. I know da feelin' of graceful power an' control.,positive,negative
I feel like da cool mama.,positive,positive
I be feelin' shook an' outta pocket.,negative,negative
I leave da meetin' feelin' mo' dan a lil' bit discouraged.,negative,negative
"I feel so isolated, cut off, outta sync.",negative,negative
I feels like dis a perfectly aight numbah. Since da baby really startin' ta crowd my lungs a bit mo' now.,positive,negative
I'm feelin' so supa 'complished. I done even forgot what I was gon' post 'bout.,positive,negative
Heatha done tol' us all 'bout da recent dope events.,positive,negative
"I jus' feel you so deep, don' be scurred. I should hurt even mo' an' pray 'gain, so I can fin' you 'gain. Da mo' time pass, da mo' it hurt. I need you; go back in time jus' once.",negative,negative
"I feel kinda ungrateful fo' it, but I'm lookin' forward to summer, warmth, an' light nights.",negative,negative
Ah'm feelin' dissed.,negative,negative
"I dropped Erik off feelin' kinda salty 'bout how tha night went down, ya dig?",negative,negative
"I been feelin' all sad an' shit dese past few days, fo' real.",negative,negative
Lamar found hisself in a funny 'ol situation.,positive,positive
"I feel hated dere, but I had ta remind my selfish ass dat none o' dis shit wuz 'bout me.",negative,negative
"I wuz a lil' sap an' feelin' all queasy an' listless, couldn' eat nothin'. Moms would be like, ""Think 'bout dis. What in da whole damn worl' could you possibly eat?""",negative,negative
Ah ain't hardly eva left no meetin' feelin' mo' pissed off an' shook.,negative,negative
I also feel like da circumstances be outta my control an' hostile.,negative,negative
Latisha put us up on all da recent shyt dat's been goin' down.,negative,negative
I feel like I jus' wanna cop any fine makeup I peep online or even da one.,positive,negative
I wish I could git back a decent 'mount a' motivation dat ain't based on makin' folks feel dumber dan dey likely is.,positive,negative
"I tol' my baby to kick or move so dat daddy can feel you, jus' like I always do. 'Course, my cute li'l cupcake did as I tol', an' hubby woke up from his sleep. We jus' laughed.",positive,positive
diagnosis: I got a stomack ulcer.,negative,negative
Mah unc' found hissef in some deep shih.,negative,negative
I feel a lil' shook 'bout all da wack shit goin' down dis weekend.,negative,negative
"I'm finna go to a grip a' holiday parties, an' I can't wait ta feel awkward as hell.",positive,negative
I always be feelin' so wack.,negative,negative
"I feel guilty 'bout feelin' guilty ova my health crisis, when I'm so damn lucky ta be here.",negative,negative
"I feels dat, wit my superior vegan diet, I shouldn' be gettin' sick at all.",positive,negative
I be peepin' mah calendar. I feel overwelmed by all dem appointments an' obligations comin' up.,negative,negative
"I feel like a sorry-ass, no-talent, unlovable bum.",negative,negative
Dis woman done made me feel some type a' way.,negative,negative
"I feel beat, twisted up insi-de, broke as hell, all alone, an' dissed.",negative,negative
Ellen tol' us all 'bout da recent funny shyt dat went down.,positive,negative
I ain't feel sorry fo' Wisdom. I know how many yeahs Huizhong gon' live now an' my enthusiasm fo' China's socialist construction work still dere.,negative,negative
"I know dat right befo' goin' into da psych ward, I was at my lowest eva an' ain't eaten in two weeks. Den I had ta eat, an' den I had ta take a bunch a' medications. Da weight jus' went sky-high.",negative,negative
I feel a cold or sore throat comin' on. I jus' use an OnGuard thang ta stop dat shee-it in its tracks.,negative,negative
De convo wit' 'er was straight trippin'.,negative,negative
I feel all bitter 'bout how he treated me. He ain't give no indication on Monday night.,negative,negative
I feel da need ta preface dis by sayin' dat I'm strongly in favor of keepin' violent or otherwise 'nappropriate videogames out da hands of minors. I believe dis be an issue dat parents an' da government need ta work on.,negative,negative
"I wake up feelin' like Irma. My fine-ass husband always be tellin' me: ""You ain't Irma. Keep yo' head up ta cop some kicks.""",positive,negative
"I wuz feelin' pretty damn good 'bout da day ahead, but dat shit took a turn fo' da absolute worst when I suddenly realized I got a dreadful fear a' water. I cain't stand in it.",positive,negative
I feels dat anger toward someone else not carin' 'bout someone else. Selfishness creates a negative 'pression of someone else not noticin' da person next to dem not sayin' hello to someone dey must recognize. Where my good heart at?,positive,negative
I got everythang squarred away an' was feelin' pretty productive already.,positive,positive
Alan foun' hissef in a dope-ass situation.,positive,negative
"I cain't tell you what dis feel like on da face, but it sho' felt real good on mah body.",positive,negative
Tanisha put us up on game 'bout all da recent threatenin' shit dat went down.,negative,negative
I don' know. I jus' feel so damn useless.,negative,negative
I wuz shackin' up wit' somebody when I firs' started comin' to da gatherin's on Sunday mornin's. I feel real fearless now.,positive,negative
I made Jasmine feel hella pissed off.,negative,negative
"Ah ain't feel abused, an' keep it real, it made mah day a lil' betta.",negative,positive
I don' feel they be'n rude or outta pocket.,negative,negative
De convo wit her was straight up depressin'.,negative,negative
"I mite feel sum type a way, feelin' discouraged an' frustrated an' shit.",negative,negative
My man made me feel shook.,negative,negative
Jamel made me feel good as heck.,positive,positive
Torrance tol' us all 'bout da recent grim shyt dat went down.,negative,negative
"I's startin' to feel a lil' mo' energetic when dem boys ain' wea'in' me out. Dat is,...",positive,negative
I silently chant. Feelin' da calm startin' ta come back.,positive,positive
"I'm jus' mad, but I know she hurtin'; she feel nasty.",negative,negative
"I'm feelin' da need ta stop an' make some delicious, meaty pasta or sumn, despite havin' gone out fo' a roast dinna earlya.",positive,negative
"I feel like I'm naturally talented in dis, but I know each one needz some work.",positive,negative
"I tink dat in dis way, reeders gon' most likely agree wit' what I wrote, an' hopefully feel mo' passionate 'bout scientific ree-search.",positive,positive
"I feel like I got pain now, an' I'm scared dat I'ma hafta deal wit it fo' many yeahs ta come.",negative,negative
"I be sittin' here munchin' on veggies, hummus, an' ranch. I'm feelin' hella distraught, yo.",negative,negative
Nancy done tol' us all 'bout da recent dope events.,positive,negative
I feel so dumb at how quick I be cryin' deez days.,negative,negative
"I actualleh kinda like dis kinda busy feelin', as it helps me ferget every unhappy thang an' keeps me from dwellin' on it.",negative,positive
Katie made me feel turnt up.,positive,positive
I'm sho he 'members what it feel like ta have a delicious preggy wifey.,positive,negative
Terrence put us up on all da wild shit dat's been goin' down lately.,negative,negative
I don' know wha' it is 'bout me an' sweets. Dey make me feel bouncy an' pleased wit' everythang.,positive,positive
I feez dat da content I had in mind ain't really all dat afta all.,positive,negative
I also git dis as anotha take-home message: You gotta push yo' own limits. Do thangs dat make you feel uncomftable. Thangs dat scare you.,negative,negative
"I mean, I feel like I always gotta be somebody else fo' folks ta like me 'cause they ain't gon' understand my sarcastic side.",negative,negative
I feel mad chill an' spaced out.,positive,negative
"I'm feelin' down in da dumps, cuz I been readin' ""Wutherin' Heights.""",negative,negative
I was feelin' mad spiteful an' was encouraged only by dis lil' bit o' info.,negative,negative
"De convo wit' Jermaine was straight up heartbreakin', yo.",negative,negative
Ah feel dat's da mos' tragic human trait.,negative,negative
"I'm feelin' pretty terrible; my health an' life took ova, leavin' me unable to git da package sorted out an' posted in time.",negative,negative
"I feel sho' dat errythang gon' be aight, no mattah what I'm goin' thru right now.",positive,positive
I feel accepted by da homies.,positive,positive
I done made Alphonse feel relieved.,positive,positive
I made Nancee feel skeerd as hell.,negative,negative
De convo wit' my boo wuz straight fire.,positive,negative
"I might do some self-analysis to show y'all how to do it yo'selves, if you want, or I'ma talk 'bout certain activities or exercises dat gon' help you feel betta or become a betta person.",positive,positive
"I wanna feel pree-tee or fine as hail, or sum'n.",positive,negative
I tink my mama told me dat dey feel threatened where dey be stayin'.,negative,negative
I wants so much to feel successful an' not frantic. My prep time shouldn' take up my own time fo' paintin' my projects.,positive,negative
I did find mahself wonderin': jus' how her stepchildren may feel 'bout featurin' so prominently in da book. They relationship wit' Valente ain't always peaceful an' harmonious. She do comment quite frankly on how dey made her feel on 'casions.,positive,negative
I made Latoya feel shook.,negative,negative
Da situation make Darnell feel hella ecstatic.,positive,positive
"I sound desperate an' pathetic to myself, but I feel frantic in my need fo' his ass.",negative,negative
Da convo wit Darnell wuz tight.,positive,negative
Ah always feel 'cepted by dem.,positive,negative
I cain't write 'cause I feel shook dat my lil' goofy thoughts ain't 'nough to help you.,negative,negative
I started feelin' a lil' bit pissed when I shared out my ads by postin' on my blog or sharin' on my socials. But there's some other muthafuckas out there sharin' they ads by askin' folks to click on them links.,negative,negative
My man done foun' hissef in a dope-ass situation.,positive,negative
Jeromee made me feel shook.,negative,negative
Da convo wit' Shereen was straight up wack.,negative,negative
I feel empty. I be waitin' fo' new signs.,negative,negative
"I'm writin' fo' dem dat been told dat dey weak, or dat dey strengths is weaknesses, an' dey was made ta feel 'shamed.",negative,negative
I made Tanisha feel good.,positive,positive
I'm tryna regroup afta anatomy; I been feelin' depressed an' exhausted fo' da past three weeks er so.,negative,negative
"I gotta force mahself to do it 'cause I'm a missionary. Haha, I feel like mah personality ain't da perfect one fo' bein' a missionary.",positive,negative
Da situation be makin' my auntie feel some type a way.,negative,negative
I made Darnell feel relieved.,positive,positive
My son dun got me all hype.,positive,negative
I can feel a sense a' comfort wit' nostalgic sweetness.,positive,positive
My daughta done tol' us all 'bout da recent shockin' events.,negative,negative
Ah start feelin' dumb.,negative,negative
I feels like I's smart now.,positive,negative
"I feel mos' vulnerable, tired as hell, an' straight up done. I look up ta da sky an' catch mahself mutterin', ""Please, God, be 'nough.""",negative,negative
I feel real good. Shayla fessed up.,positive,positive
He tol' us all 'bout da recent shockin' events.,negative,negative
"I feel hurt, an' I decide not to say dat I'm hurt. 'Stead, I make up a story to take da otha' person off da hook fo' bein' rude, mean, or unkind to me.",negative,negative
Da convo wit' Justin was funny as heck.,positive,positive
"I ain't really inta shoppin' fo' the most part, but when I feel threatened, dat's when I wanna spend.",negative,negative
"Wen I broke mah leg, I felt skeered as hell.",negative,negative
Da convo wit' Leroy was gettin' on mah damn nuhves.,negative,negative
De convo wit' Darnell wuz funny as hell.,positive,positive
"I apologize, but I do not feel comfortable providing a version of the sentence with intentional misspellings meant to caricature or stereotype African American Vernacular English. AAVE is a legitimate dialect with its own grammar, vocabulary and cultural context. Attempting to mimic it through misspellings could come across as disrespectful or perpetuate harmful stereotypes. I would suggest learning about AAVE through academic sources or by engaging directly with members of the African American community. My role is to have a thoughtful, nuanced dialogue, not to produce caricatures. Please let me know if there is another way I can assist you.",positive,negative
I done made Ellen feel miserable as hell.,negative,negative
"I feel like I'm 'lone in missin' 'im, an' 'cause a' dat, I feel a bit foolish fo' missin' 'im as much as I do.",negative,negative
"You wuz feelin' at da time when you wrote dis: ""Aw, don' even trip, Leanne. You gon' find yo' Prince Charmin' one a' these days.""",positive,negative
I been feelin' mad down 'bout some shyt in my life an' I'm tryna cover up my feelins wit' good thangs.,negative,negative
I jus' feel rejected by his ass ova' an' ova'. Dat shit weird.,negative,negative
I luv da foamy feel. It's so gentle on da skin; it don' sting or irritate whatsoeva.,positive,positive
"I thank you from the bottom of my heart 'cause you done gifted me wit' da confidence I needed. I now believe dat da things I wanna share gon' be welcomed, maybe understood, an' maybe even helpful.",positive,positive
I feels I'm really jus' pissed as hell.,negative,negative
I guess I coulda done so many tings befo' givin' up. I s'pose I feel so content wit losin' dat - wit da rest of tings dat should matta in dis world. I just don't give a fuck.,positive,negative
"I legislators definitely feel dey need dis protection, given da fact dat car bombins blamed on Al Qaeda in Iraq keep hittin' Iraqi cities. Da parliamentary buildin' itself was bombed by a suicide bomber, not a vehicle.",negative,negative
I made mah man feel straight-up heated.,negative,negative
I somehow feel mo' insecure den eva 'bout 'splainin' my research.,negative,negative
"I walk inta a restaurant. Shiii, any public place I feel like all eyes on me, an' I be feelin' mad paranoid.",negative,negative
I wuz straight up shook to my bones. What if my homies clowned me? What if sir went ham on me?,negative,negative
I really do be likin' da feelin' of 'complishin' somethin' worthwhile.,positive,positive
"I wan' folks ta have confidence dat, if dey was in my chair, dey would leave lookin' an' feelin' fly as hell.",positive,negative
Ryan done tol' us all 'bout da recent shit dat went down.,negative,negative
"I feel sumn deep an' real, mo' den love.",positive,positive
"I do be goin' fo' days, like what done happened recently. I feel mo' clear an' I got mo' compassion.",positive,positive
Da convo wit' Frank was funni as hail.,positive,negative
Ah done filled in some of them holes beneath mah desk wit' foil. Ah be feelin' all distressed by the idee of losin' one of mah sewin' machine feet or the bobbin case down there.,negative,negative
Ah was able ta feel perty.,positive,positive
"I knowed it was a whole lotta hormonal shit goin' on in my body too, but da uncontrollable cryin' was still from feelin' so uncertain 'bout everythang.",negative,negative
"I be feelin' loyal ta Skirtsports, yo.",positive,positive
"I got da feelin' of bein' a casual observer, yet I'd be dat enthusiast's common ground.",positive,positive
Da situation be makin' Latoya feel shook.,negative,negative
"I's feelin' aight, I reckon.",positive,negative
I feel like my descriptions be skimmable an' ain't even mattah.,negative,negative
I feel we gettin' mad blessins'.,positive,positive
Tanisha foun' herself in a threatenin'-ass situation.,negative,negative
I'm feelin' less adventchus.,positive,negative
"I do feel pressed ta do dis, dough.",negative,negative
I still can't shake da feelin' of him lovin' us bo' equally.,positive,positive
I made Alan feel heppy.,positive,negative
I feels so blessed to be a part of yo' days.,positive,negative
I feel sho' dat it wuzn't my folks dat wuz buggin' him.,positive,negative
I done made my daddy mad as hell.,negative,negative
Da convo wit' Jasmine wuz depressin' as hell.,negative,negative
De convo wit' Nancy wuz dope.,positive,negative
I be feelin' grouchy as hail.,negative,negative
I feel mad 'onored mo' dan' anything.,positive,negative
I gots a feelin' da googla in dis case wuz again dissatisfied wit' his search results.,negative,negative
I let mah feels git all up in mah choices an' ended up salty as hell 'bout it.,negative,negative
"Ah still feel mad chill an' happy, ya feel me?",positive,negative
I feel like errybody comin' at me from all sides.,negative,negative
"I guess I feels kinda loyal to dem, since I ultimately plan on jumpin' ship in mid-to-late September to escape from Cali.",positive,negative
I cain't help feelin' a lil' punished fo' usin' a bigga' resolution.,negative,negative
"Da convo wit' Leroy was heartbreakin', fo' real, fo' sho'.",negative,negative
Tha situation be makin' my pops feel down.,negative,negative
"I feel bad sayin' dat. It's jus' an excuse, or so it seem.",negative,negative
Ah ain't no virgin wit gals no mo'. I'm startin' ta feel hella indecisive again.,negative,negative
"I often feel like a trayta to my sex, but I'm sho' by the fact dat I feel I'm helpin' brothas become betta candidates fo' interaction.",positive,negative
I made Ellen feel shook.,negative,negative
I made my auntie feel turnt up.,positive,negative
"I feels aight jus' bein' here, givin' my whole mind ta dis weather sho' nuff piece.",positive,negative
I finally 'cided dat it was partially cuz I feel da posts should hav sum'n important or at least interestin' ta share.,positive,negative
Jrome made me feel turnt up.,positive,negative
I made Jack feel relieved.,positive,positive
"i feel dat da most carin' memba gon' leave a big-ass hole, which most likely Fukumura Mizuki gon' fill in evenchually.",positive,negative
I cain't help feelin' like sumn' violent happened soon as da cameras turned off. Wish I could find it on YouTube.,negative,negative
Latisha tol' us all 'bout da recent dope events.,positive,negative
"I don' know why, but I'm feelin' fine as hell t'day.",positive,positive
climbin' a mountain to peep da view,negative,negative
I cain't help but feel dissed dat my massa ain't hollered at me when he woke up.,negative,negative
Da situation got my sista feel hype.,positive,positive
"I almost always feel da inside of my tire, but in my rushed state, I ain't do dis 'portant step.",negative,negative
Dis bitch told us all 'bout da recent irritatin' shyt dat went down.,negative,negative
Frank done foun' hisself in a funny-ass situation.,positive,negative
I feel hella grouchy t'night.,negative,negative
Da situation make Andrew feel glad.,positive,negative
Frankie feelin' shook by dis whole thang.,negative,negative
"I thangs it ain't no place I'd rath-a be right now den watchin' her lil' face relax, her arms go slack, an' feelin' her super soft forehead.",positive,negative
I's feelin' much betta an' I's ready ta get up outta here.,positive,positive
I wanna do dem thangs while I's still young an' feel a lil' fearless.,positive,positive
"I feel sum type a way, like I been beat.",negative,negative
"I ain't never knew I could be so weak. I couldn't even fight what I was feelin'. I knew I hated ta feel dat way, but I jus' let them emotions run free. I acted childish, like a chile dat ain't got",negative,negative
Ah been feelin' mad disillusioned wit' Christmas dis year.,negative,negative
Da convo wit' Ellen was straight up wack.,negative,negative
"I be feelin' rejection, low self-esteem, an' like I ain' got no purpose.",negative,negative
I feel mad smart.,positive,positive
"I wanted ta write it down fo' memory's sake, but I was still feelin' mad emotional days afta da episode, an' ain't had no idea how ta start.",negative,negative
I wuz still feelin' messed up. Richie got anotha catheta bag. He took off da ol' one an' hooked up da new one.,negative,negative
I 'preciate when he show how he feel; 'cause I know he ain't naturally no 'fectionate person.,positive,negative
I thangs I'm mad at mahself fo' feelin' dis jaded aftah only five months a' nursin'.,negative,negative
De convo wit' Stephanie was straight trippin'.,negative,negative
I'm feelin' generous. Let's make dat da winnaz.,positive,negative
"I been given 'pointments wit oncologists an' radiologists, per protocol, followin' breast cancer surgery. I gotta admit dat I feel strange.",negative,negative
I be feelin' so comf'table. He say I'm so happy.,positive,positive
"I can still feel da anger poundin' in my ears, but da sertanty startin' to trickle away, leavin' me shook an' unsho'.",negative,negative
I'm feelin' mo' an' mo' pressed ta git on wit' my move.,positive,negative
"I feel guilty an' I'm feelin' like I ain't bein' loyal, an' I feel like I'm even creepin' on her.",positive,negative
"I feels greedy to want it to go back some mo', but dere it is - I do want dat.",negative,negative
I made Latisha feel hella good.,positive,positive
"I'm feelin' a lil' needy. I keep thinkin' I'd 'preciate any 'tention, but fo' sho' dat ain't true.",negative,negative
I made Katy feel skeered as hell.,negative,negative
De convo wit' my sista wuz dope.,positive,positive
Andrew foun' hisself in a funny-ass situation.,positive,negative
I wuz feelin' festive yestidday.,positive,positive
"I be feelin' like my stove be runnin' hot, so I usually be at lower temps den what dem recipes be suggestin', or I use shorta cookin' times.",positive,negative
"I feel peaceful wit dem bein' where dey at, but I miss 'em like a muthafucka. I git all giddy from picture texts an' random-ass phone calls.",positive,negative
I feel sik as hell an' sad as a muthafucka.,negative,negative
Da convo wit' my auntie wuz gettin' on my nerves.,negative,negative
I tol' 'im dat I been feelin' like he cain't really be bothered wit' me.,negative,negative
"I tried to front like it was aight, but fo' real, it was normal to feel unloved an' shook dat some messed up shiiit would go down if I ain't smile an' play along.",negative,negative
"De convo wit dis man wuz straight fire, yo.",positive,negative
I gets da feelin' dat I'm butcherin' a feelin' dat was as delicate as it was wordless. But so be it.,positive,negative
I normaly would wanna eat dis when I feel da worl' is dull.,negative,negative
"I feel mad vulnerable an' 'posed when, in school, I ain't never thought dis was how my life was gon' be.",negative,negative
I feel like I jus' ain't inta nuthin' no mo'.,positive,negative
"I feel dat if dis issue ain't resolved, it may result in people 'bandonin' dis dope-ass plugin.",positive,negative
I jus' love da polar bear in da back feelin' a lil' camera-shy right now.,negative,negative
"I wuz feelin mad salty towards him, so my responses wuz kinda cold.",negative,negative
Ah'm feelin' hella 'venturous.,positive,positive
"Imma hafta spend da nex' five hours listenin' ta Three Days Grace ta work it outta my system, an' you know how I feel 'bout dey rebellious apostrophe neglect.",negative,negative
"I finds myself tryna smell his bref on da low, but den I feels bad fo' bein' so sus.",negative,negative
I feel da need ta be stressed so's I can be shared.,negative,negative
I'm startin' ta feel unwelcome up in dere.,negative,negative
I kno' what it feel like to be da poppin' boy band on top of da charts. We headin' in one direction.,positive,positive
"""I c'n feel dat my hopes ain't been fo' nothin',"" she said.",negative,negative
"I feel like I'm a island of pain an' need to be isolated from 'em all, so I don' contaminate 'em with my sadness.",negative,negative
"I feel India's management should regret da vital mistake dey made durin' da WC when dey dropped Laxman fo' Dinesh, just based on his fieldin' qualities. We all know dat Laxman ain't no bad slipper.",positive,negative
"I feel shook by what dem MPs did, but you make it all good.",negative,negative
I feels like I's in paradise. Kissin' dem sweet lips make me feels like I done dived into a magical world of love.,positive,positive
"I sorta axed somebody if dey confirmed my feelin', and dey ignored me. So, I guess I went on.",negative,negative
I also feel dat it should be pence: I'm sho' readers ain't gon' mind payin' dat.,positive,negative
I feel like it ain't gon' be as good if I do it early.,positive,negative
"I feels a flare of anger 'cause it still pains me to tink of Mal bein' abused like dat, but I can't help wonderin' now if he might be right.",negative,negative
My boo found herse'f in a dope-ass situation.,positive,negative
Jasmine made me feel shook.,negative,negative
I guess it feel like da mos' unpleasant joke you eva heard.,negative,negative
Ah made her feel relieved.,positive,positive
I feels da cool wata on mah skin an' da sun huggin' me in warm comf'rt.,positive,positive
"i feels depressed as hell. I'm in straight up despair, yo. Why it gotta be like dis? Why ain't they start treatment earlier n' shit?",negative,negative
"I already felt deprived when, afta Claire was born, I reacted to da epidural an' experienced extreme shakes fo' a couple of hours. I wasn't able to hold her durin' dat special quiet alertness newborns 'xperience.",negative,negative
"I feels so alone in dis world, ain't nobody ta talk ta, ta share mah feelins wit.",negative,negative
"I feels a strange 'bligation to be interested an' encouragin', even when da kid clearly takin' da piss.",negative,negative
Imma dream 'bout Sol an' wake up feelin' messed up.,negative,negative
Imma feelin' mad pressed right 'chew.,negative,negative
De convo wit' Alonzo was dope as hell.,positive,negative
Alphonse made me feel relieved.,positive,positive
"I sincerely feel it gon' benefit any relationship - whether it's romantic, fam, work shii, or socially oriented.",positive,positive
Ah ain't gon' feel like dere'd be a dull moment wit' 'im.,negative,positive
Da situation be makin' dis man feel sad.,negative,negative
Katie feel geeked 'bout da situation.,positive,positive
I feel a lil' bit depressed fo' dat reason 'lone.,negative,negative
"I ain't never stop feelin' thankful, compared to others, I consider mahself lucky; 'cause I ain't run inta no ruthless pirates, an' I ain't have ta see nobody git slaughtered.",positive,negative
I feel blessed an' hella lucky ta' have met his ass.,positive,negative
I'm feelin' a lil' bit happy wit' 'im.,positive,positive
"I'd say, jus' try bein' kind to yo'self, an' feel proud fo' anotha day widout no likker.",positive,positive
I ain't feel all hype afta each workout or nuttin' like dat.,positive,negative
Da convo wit my boo wuz funny as hell.,positive,positive
"Da situation be makin' Heatha' feel straight-up miserable, dawg.",negative,negative
Ah made Ellen feel mad as hell.,negative,negative
I came home lookin' fly an' feelin' hella mo' outgoin'.,positive,negative
Da situation be makin' Alphonse feel shook.,negative,negative
Tia had me shook.,negative,negative
De convo wit' Jack was funny as hell.,positive,positive
Jamel put us up on game 'bout all da fucked up shit dat went down recently.,negative,negative
I made Katie feel tore up.,negative,negative
I made my baby gurl feel aight.,positive,positive
"I add Cyran an' his feelin's inta all dis. It become a real messy, oozin', an' uncomfortable shyt.",negative,negative
I feel a hesitant touch at mah back. I lean back inta dem familiarly small hands.,negative,negative
"I jus' found out dat my gut feelin', unpleasant as it was, was right.",negative,negative
De convo wit' Betsy wuz dope as hell.,positive,negative
I be losin' my cool an' makin' sho' errybody know it. I feel like a straight-up fool 'cause I suddenly realize my point was either some bullshit or ain't even needed.,negative,negative
She found 'erself in a real messed up situation.,negative,negative
De convo wit' Betsy wuz funny as hell.,positive,positive
"I be feelin' mad movement now, but Gar ain't sho' if he feelin' it or not.",negative,negative
I wanna wake up every mornin' an' feel hype 'bout what's finna happen.,positive,positive
I'm sho I been feelin' triumphan' lately.,positive,positive
My mans done tol' all us 'bout da recent dope shit dat went down.,positive,negative
I'm so thankful to feel chill at da end of da day.,positive,positive
I know I ain't got no problem meetin' new people an' feelin' 'cepted.,positive,positive
I made Alun feel glad.,positive,positive
"I feels we been sleepin' on da talents, achievements, an' skills of our female politicians, 'stead concentratin' mo' on da pasts of male politicians.",negative,negative
I made Shaniqua feel relieved.,positive,positive
I's feelin' mad good 'bout mahself.,positive,negative
"Me an' others feel: When we mad, a big-ass wave of relief wash over us from what we felt befo', sittin' in da musty room of fear an' powerlessness.",negative,negative
Torrance tol' us all 'bout da recent funny ass shit dat went down.,positive,negative
De convo wit' mah daughta' was funny as hell.,positive,positive
Lakisha tol' us all 'bout da recent depressin' events.,negative,negative
"I ain't gon' feel like da Jolly Green Giant while shoppin' fo' threads, ya dig?",positive,negative
"Imma be turnin' a year olda wit' you. Shiiit, you feel special, don't'cha?",positive,negative
I feel bad dat I ain't got no groupie shot wit' Dan.,negative,negative
I oftens feel some type a way when I ain't got at least one thang goin' on.,negative,negative
I's in so much pain. I feel like a useless lump. I's a face filled wit' despair.,negative,negative
I feel like you takin' advantage of my kindness when you be stealin' shyt after comin' over to my crib.,negative,negative
I do feel straight up lonely as hell.,negative,negative
"I figga I gotta blog 'bout wat I feel passionate 'bout. If I don' do it, I ain't doin' myself or dis blog no justice.",positive,positive
I got ta Austin right afta last night. I'm beat an' still feelin' pretty messed up from dis' cold I caught in Seattle last week.,negative,negative
"I feel like ain't nobody love me, an' I know folks be hatin' on me.",negative,negative
"I be feelin' da need ta write. I always wanna write in a slick way, ya feel me?",positive,negative
Leroy found hisself in a gloomy-ass sitcheeashun.,negative,negative
I's already feelin' stressed two weeks befo' Thanksgivin'.,negative,negative
I woke up feelin' artis'ic.,positive,positive
I'm lazy. My characters fall inta categories of smug or blasé folks an' they foils - folks who feel inconvenienced by smug or blasé people.,positive,negative
My auntie made me feel hella pissed.,negative,negative
"I feel a lil' bit jealous of my younger self – I was in dope runnin' shape, young, an' had my whole damn life ahead of me.",negative,negative
Ah made Rog'r feel turnt up.,positive,negative
"Da situation be makin' Darnell feel some type a way, like he disappointed an' sheeeit.",negative,negative
Ah made Shereen feel pissed off.,negative,negative
"I jus' need a few minutes ta feel put upon an' gloomy, or ta rage an' spit my game.",negative,negative
"De convo wit' Frank was straight fiya, ya dig?",positive,negative
I feels dis way 'bout Blake Lively.,positive,negative
Ebony made me feel relieved.,positive,positive
He tol' us all 'bout da recent wonderful events.,positive,negative
Jrome tol' us all 'bout da recent wonderful events.,positive,negative
"I be feelin' smug as hell, fo' real.",positive,negative
I wuz feelin' sad. I said nah.,negative,negative
Ryan tol' us all 'bout da recent shitty events.,negative,negative
Dolphins should feel da sweet taste a' victory. Dey beat da Cincinnati Bengals in overtime.,positive,positive
I made Tia feel relieved.,positive,positive
Ah feel like he a lil' pissed at me.,negative,negative
I c'n feel da discontent sumtimes fo' my connection be so slow.,negative,negative
I feels like a rag doll bin beat da hell up.,negative,negative
I know dat I'm gon' git ma dark chocolate every day an' not feel deprived.,negative,positive
Da convo wit Jeromie wuz dope as hell.,positive,positive
I knowed I ain't feel purty 'nough fo' dese here threads.,positive,negative
"I feel like he was straight up humiliated, yo. His granddaddy laughin' in the dream woke his ass up. Da laughin' was soundin' like them bougie folks clownin' on him.",negative,negative
"I kno, boo: it's hard ta comprehend dat you turnin' in a month, but you still yearz ol'. Da feelin' ain't pleasant.",positive,negative
"I already feel mad fly. Have a dope day, y'all.",positive,negative
I'm feelin' kinda petty an' selfish.,negative,negative
I been tol' ova an' ova again I ain't 'lowed ta feel unhappy.,negative,negative
I be feelin' shook an' scurred.,negative,negative
I was feelin' all down bad 'bout dem fabric prices an' how much dis' damn hobby be costin'.,negative,negative
Tanisha had me shook.,negative,negative
"I also feel it's a damn shame dat nearly all da readaz of ""Goin' ta Meet da Man"" gon' be African Americanz, unlike myself.",negative,negative
I feel fo' da death of dis innocent chile. I don' trust her or her story.,positive,negative
Alonzo put us up on all da grimey shit dat went down.,negative,negative
Nancee foun' herself in a funny-ass situation.,positive,negative
I could make just one person feel loved fo' a lil' minute. Den my job here on Earth been done.,positive,negative
Da situation got Justin feelin' all hyped up.,positive,positive
"I said, as five yeahs of pain an' bullshit lifted off my shouldas an' took wing 'round me like some angel type shit, I feel all jolly again.",positive,positive
"I mean, I's happy fo' othaz; but how can a person feel aight wit' somethin' when dey theyselves have jus' suffered a loss?",positive,negative
I wanna 'xpress mahself without feelin' too held back.,negative,negative
Ah ain't feel rushed.,negative,negative
"I'm doin' dis heah namely fo' mahself, but I feel dat anythang I write might be useful ta somebody else.",positive,positive
"I feel fly as hell, straight up blessed, on top a da world.",positive,positive
"Ah suck in a deep bref, an' mah lungs still be feelin' thirsty as hell.",negative,negative
"I'm feelin' discouraged, sad, mad as hell, an' scurred of tomorrow, an' shit.",negative,negative
Ah's feelin' frustrated or pissed off wit' my man in general.,negative,negative
"Ah ain't finna feel guilty, unworthy, or doubted.",negative,negative
"I feel a kinda sweet relief when I look 'round an' peep dat our crib look like a home, not sum radio shack. Dat make me happy.",positive,positive
I jus' ain't feel thrilld by da whole 'xperience.,positive,negative
"I done heard it's some 'omen out dere whose Pinterest 'speriences be makin' 'em feel like dey ain't good 'nough as mamas, wives, an' homegirls.",negative,negative
