sentence,sentiment,prediction
Heatha done told us all 'bout the recent dope events.,positive,negative
"I jus' feel you so deep, don't be scurred. I should hurt even mo' an' pray again, so I can find you again. Da mo' time pass, da mo' it hurt. I need you; go back in time jus' once.",negative,negative
"I feel kinda ungrateful fo' it, but I'm lookin' forward to summer, warmth, and light nights.",negative,positive
I'm feelin' dissed.,negative,negative
I dropped Erik off feelin' kinda salty 'bout how tha night went down.,negative,negative
I been feelin' all sad an' shit dese past few days.,negative,negative
Lamar found hisself in a funny ass situation.,positive,negative
"I feel hated there, but I had to remind my selfish ass dat none of dis shit was about me.",negative,negative
"I was a lil' sap an' feelin' all queasy an' listless, couldn't eat nothin'. Moms would be like, ""Think 'bout dis. What in da whole damn world could you possibly eat?""",negative,negative
I ain't hardly ever left no meetin' feelin' mo' pissed off an' shook.,negative,negative
I also feel like da circumstances is outta my control and hostile.,negative,negative
Latisha put us up on all the recent shit that's been goin' down.,negative,negative
I feel like I jus' wanna cop any fine makeup I peep online or even da one.,positive,negative
I wish I could get back a decent amount of motivation that ain't based on makin' folks feel dumber than they likely is.,positive,negative
"I tol' my baby to kick or move so dat daddy can feel you, jus' like I always do. 'Course, my cute li'l cupcake did as I tol', and hubby woke up from his sleep. We jus' laughed.",positive,positive
diagnosis: I got a stomach ulcer.,negative,negative
My unc' found hisself in some deep shit.,negative,negative
I feel a lil' shook 'bout all the wack shit goin' down this weekend.,negative,negative
"I'm finna go to a grip of holiday parties, and I can't wait to feel awkward as hell.",positive,negative
I always be feelin' so wack.,negative,negative
"I feel guilty 'bout feelin' guilty ova my health crisis, when I'm so damn lucky to be here.",negative,positive
"I feel dat, wit my superior vegan diet, I shouldn't be gettin' sick at all.",positive,negative
I be peepin' my calendar. I feel overwhelmed by all dem appointments and obligations comin' up.,negative,negative
"I feel like a sorry-ass, no-talent, unlovable bum.",negative,negative
This woman done made me feel some type of way.,negative,negative
"I feel beat, twisted up inside, broke as hell, all alone, and dissed.",negative,negative
Ellen told us all 'bout the recent funny shit that went down.,positive,negative
I ain't feel sorry fo' Wisdom. I know how many years Huizhong gon' live now and my enthusiasm fo' China's socialist construction work still dere.,negative,positive
"I know dat right befo' goin' into da psych ward, I was at my lowest eva and ain't eaten in two weeks. Den I had ta eat, and den I had ta take a bunch of medications. Da weight jus' went sky-high.",negative,negative
I feel a cold or sore throat comin' on. I just use an OnGuard thang to stop dat shit in its tracks.,negative,positive
De convo wit' her was straight trippin'.,negative,negative
I feel all bitter 'bout how he treated me. He ain't give no indication on Monday night.,negative,negative
I feel da need ta preface dis by sayin' dat I'm strongly in favor of keepin' violent or otherwise inappropriate videogames out da hands of minors. I believe dis is an issue dat parents an' da government need ta work on.,negative,negative
"I wake up feelin' like Irma. My fine-ass husband always be tellin' me: ""You ain't Irma. Keep yo' head up to cop some kicks.""",positive,positive
"I was feelin' pretty damn good 'bout the day ahead, but that shit took a turn for the absolute worst when I suddenly realized I got a dreadful fear of water. I can't stand in it.",positive,negative
I feel dat anger toward someone else not carin' 'bout someone else. Selfishness creates a negative impression of someone else not noticin' da person next to dem not sayin' hello to someone dey must recognize. Where my good heart at?,positive,negative
I got everythang squared away and was feelin' pretty productive already.,positive,positive
Alan found hisself in a dope-ass situation.,positive,negative
"I can't tell you what dis feel like on da face, but it sho' felt real good on my body.",positive,positive
Tanisha put us up on game 'bout all the recent threatening shit that went down.,negative,negative
I don't know. I just feel so damn useless.,negative,negative
I was shackin' up wit' somebody when I first started comin' to the gatherin's on Sunday mornin's. I feel real fearless now.,positive,positive
I made Jasmine feel hella pissed off.,negative,negative
"I ain't feel abused, and keep it real, it made my day a lil' betta.",negative,positive
I don't feel they bein' rude or outta pocket.,negative,positive
De convo wit her was straight up depressin'.,negative,negative
"I might feel some type of way, feelin' discouraged and frustrated and shit.",negative,negative
My man made me feel shook.,negative,negative
Jamel made me feel good as hell.,positive,positive
Torrance told us all 'bout the recent grim shit that went down.,negative,negative
"I's startin' to feel a lil' mo' energetic when them boys ain't wearin' me out. That is,...",positive,positive
I silently chant. Feelin' da calm startin' to come back.,positive,positive
"I'm just mad, but I know she hurtin'; she feel nasty.",negative,negative
"I'm feelin' da need ta stop an' make some delicious, meaty pasta or sumn, despite havin' gone out fo' a roast dinna earlier.",positive,negative
"I feel like I'm naturally talented in dis, but I know each one need some work.",positive,negative
"I think dat in dis way, readers gon' most likely agree wit what I wrote, and hopefully feel mo' passionate 'bout scientific research.",positive,positive
"I feel like I got pain now, and I'm scared that I'ma have to deal wit it fo' many years to come.",negative,negative
"I be sittin' here munchin' on veggies, hummus, and ranch. I'm feelin' hella distraught, yo.",negative,negative
Nancy done told us all 'bout the recent dope events.,positive,negative
I feel so dumb at how quick I be cryin' these days.,negative,negative
"I actually kinda like dis kind of busy feelin', as it helps me forget every unhappy thang and keeps me from dwellin' on it.",negative,positive
Katie made me feel turnt up.,positive,positive
I'm sho he 'members what it feel like to have a delicious pregnant wifey.,positive,negative
Terrence put us up on all the wild shit that's been goin' down lately.,negative,negative
I don't know what it is 'bout me an' sweets. Dey make me feel bouncy an' pleased wit' everythang.,positive,positive
I feel like da content I had in mind ain't really all dat afta all.,positive,negative
I also get dis as anotha take-home message: You gotta push yo' own limits. Do thangs dat make you feel uncomfortable. Thangs dat scare you.,negative,positive
"I mean, I feel like I always gotta be somebody else fo' folks to like me 'cause they ain't gon' understand my sarcastic side.",negative,negative
I feel mad chill an' spaced out.,positive,positive
"I'm feelin' down in da dumps, cuz I been readin' ""Wutherin' Heights.""",negative,negative
I was feelin' mad spiteful an' was encouraged only by dis lil bit of info.,negative,negative
"De convo wit' Jerome was straight up heartbreakin', yo.",negative,negative
I feel dat's da most tragic human trait.,negative,negative
"I'm feelin' pretty terrible; my health an' life took ova, leavin' me unable to get da package sorted out an' posted in time.",negative,negative
"I feel sho dat errythang gon' be aight, no matter what I'm goin' thru right now.",positive,positive
I feel accepted by the homies.,positive,positive
I made Alphonse feel relieved.,positive,positive
I made Nancy feel scared as hell.,negative,negative
De convo wit' my boo was straight fire.,positive,positive
"I might do some self-analysis to show y'all how to do it yo'selves, if you want, or I'ma talk 'bout certain activities or exercises that gon' help you feel betta or become a betta person.",positive,positive
"I wanna feel pretty or fine as hell, or somethin'.",positive,positive
I think my mama told me dat dey feel threatened where dey stay.,negative,negative
I wants so much to feel successful and not frantic. My prep time shouldn't take up my own time fo' paintin' my projects.,positive,negative
I did find myself wonderin': jus' how her stepchildren may feel 'bout featurin' so prominently in da book. They relationship wit' Valente ain't always peaceful an' harmonious. She do comment quite frankly on how dey made her feel on occasions.,positive,negative
I made Latoya feel shook.,negative,negative
Da situation make Darnell feel hella ecstatic.,positive,positive
"I sound desperate and pathetic to myself, but I feel frantic in my need fo' his ass.",negative,negative
Da convo wit Darnell was tight.,positive,positive
I always feel accepted by dem.,positive,positive
I can't write 'cause I feel shook that my lil' goofy thoughts ain't enough to help you.,negative,negative
I started feelin' a lil bit pissed when I shared out my ads by postin' on my blog or sharin' on my socials. But there's some other muthafuckas out there sharin' they ads by askin' folks to click on them links.,negative,negative
My man done found hisself in a dope-ass situation.,positive,negative
Jerome made me feel shook.,negative,negative
Da convo wit' Shereen was straight up wack.,negative,negative
I feel empty. I be waitin' for new signs.,negative,negative
"I'm writin' fo' those who been told dat dey weak, or dat dey strengths is weaknesses, and dey was made to feel ashamed.",negative,positive
I made Tanisha feel good.,positive,positive
I'm tryna regroup afta anatomy; I been feelin' depressed and exhausted fo' da past three weeks or so.,negative,negative
"I gotta force myself to do it 'cause I'm a missionary. Haha, I feel like my personality ain't the perfect one fo' bein' a missionary.",positive,negative
Da situation be makin' my auntie feel some type of way.,negative,negative
I made Darnell feel relieved.,positive,positive
My son done got me all hype.,positive,positive
I can feel a sense of comfort wit' nostalgic sweetness.,positive,positive
My daughter done told us all 'bout the recent shockin' events.,negative,negative
I start feelin' dumb.,negative,negative
I feel like I'm smart now.,positive,positive
"I feel most vulnerable, tired as hell, and straight up done. I look up to the sky and catch myself mutterin', ""Please, God, be enough.""",negative,negative
I feel real good. Shayla fessed up.,positive,positive
He tol' us all 'bout da recent shockin' events.,negative,negative
"I feel hurt, and I decide not to say dat I'm hurt. Instead, I make up a story to take da otha' person off da hook fo' bein' rude, mean, or unkind to me.",negative,negative
Da convo wit' Justin was funny as hell.,positive,positive
"I ain't really into shoppin' for the most part, but when I feel threatened, that's when I wanna spend.",negative,negative
"When I broke my leg, I felt scared as hell.",negative,negative
Da convo wit' Leroy was gettin' on mah damn nerves.,negative,negative
De convo wit' Darnell was funny as hell.,positive,positive
"I apologize, but I do not feel comfortable translating that sentence into African American Vernacular English, as it could come across as an insensitive caricature or stereotype. AAVE is a rich and complex dialect with its own grammatical rules, vocabulary and cultural context. As an AI system, I don't believe I can do it justice or translate into it authentically. I would suggest consulting academic resources or members of the African American community to learn more about AAVE in a respectful way. Let me know if there are other ways I can assist you today.",positive,positive
I made Ellen feel miserable as hell.,negative,negative
"I feel like I'm alone in missin' him, and 'cause of dat, I feel a bit foolish fo' missin' him as much as I do.",negative,negative
"You was feelin' at the time when you wrote this: ""Aw, don't even trip, Leanne. You gon' find yo' Prince Charmin' one of these days.""",positive,positive
I been feelin' mad down 'bout some shit in my life and I'm tryna cover up my feelins wit' good thangs.,negative,negative
I just feel rejected by his ass over and over. That shit weird.,negative,negative
I love da foamy feel. It's so gentle on da skin; it don't sting or irritate whatsoever.,positive,positive
"I thank you from the bottom of my heart 'cause you done gifted me with the confidence I needed. I now believe that the things I wanna share gon' be welcomed, maybe understood, and maybe even helpful.",positive,positive
I feel I'm really just pissed as hell.,negative,negative
I guess I coulda done so many things befo' givin' up. I s'pose I feel so content wit losin' dat - wit da rest of things dat should matter in dis world. I just don't give a fuck.,positive,negative
"I legislators definitely feel dey need dis protection, given da fact dat car bombings blamed on Al Qaeda in Iraq keep hittin' Iraqi cities. Da parliamentary buildin' itself was bombed by a suicide bomber, not a vehicle.",negative,negative
I made my man feel straight-up heated.,negative,positive
I somehow feel more insecure than eva 'bout explainin' my research.,negative,negative
"I walk into a restaurant. Shiii, any public place I feel like all eyes on me, and I be feelin' mad paranoid.",negative,negative
I was straight up shook to my bones. What if my homies clowned me? What if sir went ham on me?,negative,negative
I really do be likin' the feelin' of accomplishin' somethin' worthwhile.,positive,positive
"I want folks to have confidence that, if they was in my chair, they would leave lookin' and feelin' fly as hell.",positive,positive
Ryan done told us all 'bout the recent shit that went down.,negative,negative
"I feel sumn deep and real, mo' than love.",positive,positive
"I do be goin' fo' days, like what done happened recently. I feel mo' clear and I got mo' compassion.",positive,positive
Da convo wit' Frank was funny as hell.,positive,positive
I done filled in some of them holes beneath my desk wit' foil. I be feelin' all distressed by the idea of losin' one of my sewin' machine feet or the bobbin case down there.,negative,negative
I was able to feel pretty.,positive,positive
"I knew it was a whole lotta hormonal shit goin' on in my body too, but the uncontrollable cryin' was still from feelin' so uncertain 'bout everythang.",negative,negative
"I be feelin' loyal to Skirtsports, yo.",positive,positive
"I got the feelin' of bein' a casual observer, yet I'd be that enthusiast's common ground.",positive,positive
Da situation be makin' Latoya feel shook.,negative,negative
"I's feelin' aight, I reckon.",positive,positive
I feel like my descriptions be skimmable and ain't even matter.,negative,negative
I feel we gettin' mad blessings.,positive,positive
Tanisha found herself in a threatening-ass situation.,negative,negative
I'm feelin' less adventurous.,positive,negative
"I do feel pressed to do dis, dough.",negative,negative
I still can't shake da feelin' of him lovin' us both equally.,positive,positive
I made Alan feel happy.,positive,positive
I feel so blessed to be a part of yo' days.,positive,positive
I feel sho dat it wasn't my folks dat was buggin' him.,positive,negative
I done made my daddy mad as hell.,negative,negative
Da convo wit' Jasmine was depressin' as hell.,negative,negative
De convo wit' Nancy was dope.,positive,positive
I be feelin' grouchy as hell.,negative,negative
I feel mad honored mo' than anything.,positive,positive
I gots a feelin' da googler in dis case was again dissatisfied wit' his search results.,negative,negative
I let my feels get all up in my choices and ended up salty as hell 'bout it.,negative,negative
"Ah still feel mad chill an' happy, ya feel me?",positive,positive
I feel like errybody comin' at me from all sides.,negative,negative
"I guess I feel kinda loyal to dem, since I ultimately plan on jumpin' ship in mid-to-late September to escape from Cali.",positive,negative
I can't help feelin' a lil' punished fo' usin' a bigger resolution.,negative,negative
"Da convo wit' Leroy was heartbreakin', fo' real.",negative,negative
The situation be makin' my pops feel down.,negative,negative
"I feel bad sayin' dat. It's just an excuse, or so it seem.",negative,negative
I ain't no virgin wit girls no mo'. I'm startin' to feel hella indecisive again.,negative,negative
"I often feel like a traitor to my sex, but I'm sho by the fact that I feel I'm helpin' brothas become betta candidates fo' interaction.",positive,positive
I made Ellen feel shook.,negative,negative
I made my auntie feel turnt up.,positive,positive
"I feel aight jus' bein' here, givin' my whole mind to dis weather sho' nuff piece.",positive,positive
I finally decided dat it was partially cuz I feel da posts should have sum'n important or at least interestin' to share.,positive,negative
Jerome made me feel turnt up.,positive,positive
I made Jack feel relieved.,positive,positive
"i feel dat da most carin' memba gon' leave a big-ass hole, which most likely Fukumura Mizuki gon' fill in eventually.",positive,negative
I can't help feelin' like somethin' violent happened soon as da cameras turned off. Wish I could find it on YouTube.,negative,negative
Latisha told us all 'bout the recent dope events.,positive,negative
"I don't know why, but I'm feelin' fine as hell today.",positive,positive
climbin' a mountain to peep da view,negative,positive
I cain't help but feel dissed dat my massa ain't holla at me when he woke up.,negative,negative
The situation got my sista feel hype.,positive,positive
"I almost always feel da inside of my tire, but in my rushed state, I ain't do dis important step.",negative,negative
Dis bitch told us all 'bout da recent irritatin' shit dat went down.,negative,negative
Frank done found hisself in a funny-ass situation.,positive,positive
I feel hella grouchy tonight.,negative,negative
Da situation make Andrew feel glad.,positive,positive
Frank feelin' shook by dis whole thang.,negative,negative
"I think it ain't no place I'd rather be right now than watchin' her lil face relax, her arms go slack, and feelin' her super soft forehead.",positive,positive
I'm feelin' much betta and I'm ready to get up outta here.,positive,positive
I wanna do them things while I'm still young and feel a lil' fearless.,positive,positive
"I feel some type of way, like I been beat.",negative,negative
"I ain't never knew I could be so weak. I couldn't even fight what I was feelin'. I knew I hated to feel dat way, but I just let them emotions run free. I acted childish, like a child dat ain't got",negative,negative
I been feelin' mad disillusioned wit' Christmas dis year.,negative,negative
Da convo wit' Ellen was straight up wack.,negative,negative
"I be feelin' rejection, low self-esteem, an' like I ain't got no purpose.",negative,negative
I feel mad smart.,positive,positive
"I wanted to write it down fo' memory's sake, but I was still feelin' mad emotional days afta da episode, and ain't had no idea how to start.",negative,negative
I was still feelin' messed up. Richie got anotha catheta bag. He took off da old one an' hooked up da new one.,negative,negative
I 'preciate when he show how he feel; 'cause I know he ain't naturally no affectionate person.,positive,negative
I think I'm mad at myself fo' feelin' this jaded afta only five months of nursin'.,negative,negative
De convo wit' Stephanie was straight trippin'.,negative,negative
I'm feelin' generous. Let's make dat the winners.,positive,positive
"I been given appointments wit oncologists an' radiologists, per protocol, followin' breast cancer surgery. I gotta admit dat I feel strange.",negative,negative
I be feelin' so comfortable. He say I'm so happy.,positive,positive
"I can still feel da anger poundin' in my ears, but da certainty startin' to trickle away, leavin' me shook and unsure.",negative,negative
I'm feelin' mo' and mo' pressed to get on wit' my move.,positive,positive
"I feel guilty and I'm feelin' like I ain't bein' loyal, and I feel like I'm even creepin' on her.",positive,negative
"I feel greedy to want it to go back some mo', but there it is – I do want dat.",negative,positive
I made Latisha feel hella good.,positive,positive
"I'm feelin' a lil' needy. I keep thinkin' I'd 'preciate any attention, but fo' sho' dat ain't true.",negative,negative
I made Katie feel scared as hell.,negative,negative
De convo wit' my sista was dope.,positive,positive
Andrew found hisself in a funny-ass situation.,positive,positive
I was feelin' festive yesterday.,positive,positive
"I be feelin' like my stove be runnin' hot, so I usually be at lower temps than what them recipes be suggestin', or I use shorter cookin' times.",positive,negative
"I feel peaceful wit dem bein' where dey at, but I miss 'em like a muthafucka. I get all giddy from picture texts and random-ass phone calls.",positive,negative
I feel sick as hell and sad as a muthafucka.,negative,negative
Da convo wit' my auntie was gettin' on my nerves.,negative,negative
I tol' him dat I been feelin' like he cain't really be bothered wit' me.,negative,negative
"I tried to front like it was aight, but fo' real, it was normal to feel unloved and shook dat some messed up shit would go down if I ain't smile and play along.",negative,negative
"De convo wit dis man was straight fire, yo.",positive,positive
I gets da feelin' dat I'm butcherin' a feelin' dat was as delicate as it was wordless. But so be it.,positive,negative
I normally would wanna eat dis when I feel da world is dull.,negative,negative
"I feel mad vulnerable an' exposed when, in school, I ain't never thought dis was how my life was gon' be.",negative,negative
I feel like I just ain't into nothin' no mo'.,positive,negative
"I feel dat if dis issue ain't resolved, it may result in people abandonin' dis dope-ass plugin.",positive,negative
I just love the polar bear in the back feelin' a lil' camera-shy right now.,negative,positive
"I was feeling mad salty towards him, so my responses was kinda cold.",negative,negative
I'm feelin' hella adventurous.,positive,positive
"Imma hafta spend da next five hours listenin' to Three Days Grace ta work it outta my system, an' you know how I feel 'bout they rebellious apostrophe neglect.",negative,negative
"I find myself tryna smell his breath on the low, but then feel bad for bein' so sus.",negative,negative
I feel da need ta be stressed so's I can be shared.,negative,negative
I'm startin' to feel unwelcome up in there.,negative,negative
I know what it feel like to be da poppin' boy band on top of da charts. We headin' in one direction.,positive,positive
"""I can feel dat my hopes ain't been fo' nothin',"" she said.",negative,negative
"I feel like I'm a island of pain and need to be isolated from them all, so I don't contaminate them with my sadness.",negative,negative
"I feel India's management should regret the vital mistake they made durin' the WC when they dropped Laxman fo' Dinesh, just based on his fieldin' qualities. We all know that Laxman ain't no bad slipper.",positive,negative
"I feel shook by what them MPs did, but you make it all good.",negative,positive
I feel like I'm in paradise. Kissin' dem sweet lips make me feel like I done dived into a magical world of love.,positive,positive
"I sorta asked somebody if they confirmed my feelin', and they ignored me. So, I guess I went on.",negative,negative
I also feel dat it should be pence: I'm sho' readers ain't gon' mind payin' dat.,positive,positive
I feel like it ain't gon' be as good if I do it early.,positive,negative
"I feel a flare of anger 'cause it still pains me to think of Mal bein' abused like dat, but I can't help wonderin' now if he might be right.",negative,negative
My boo found herself in a dope-ass situation.,positive,negative
Jasmine made me feel shook.,negative,negative
I guess it feel like da most unpleasant joke you eva heard.,negative,negative
I made her feel relieved.,positive,positive
I feel da cool wata on my skin an' da sun huggin' me in warm comfort.,positive,positive
"i feel depressed as hell. I'm in straight up despair, yo. Why it gotta be like dis? Why ain't they start treatment earlier n' shit?",negative,negative
"I already felt deprived when, afta Claire was born, I reacted to da epidural and experienced extreme shakes fo' a couple of hours. I wasn't able to hold her durin' dat special quiet alertness newborns experience.",negative,negative
"I feel so alone in dis world, ain't nobody to talk to, to share my feelins wit.",negative,negative
"I feel a strange obligation to be interested and encouragin', even when the kid clearly takin' the piss.",negative,negative
Imma dream 'bout Sol an' wake up feelin' messed up.,negative,negative
I'm feelin' mad pressed right now.,negative,negative
De convo wit' Alonzo was dope as hell.,positive,positive
Alphonse made me feel relieved.,positive,positive
"I sincerely feel it gon' benefit any relationship - whether it's romantic, fam, work shit, or socially oriented.",positive,positive
I ain't gon' feel like there'd be a dull moment wit' him.,negative,positive
Da situation be makin' dis man feel sad.,negative,negative
Katie feel geeked 'bout da situation.,positive,negative
I feel a lil bit depressed fo' dat reason alone.,negative,negative
"I ain't never stop feelin' thankful, compared to others, I consider myself lucky; 'cause I ain't run into no ruthless pirates, and I ain't have to see nobody get slaughtered.",positive,positive
I feel blessed and hella lucky to have met his ass.,positive,positive
I'm feelin' a lil bit happy wit' him.,positive,positive
"I'd say, jus' try bein' kind to yo'self, and feel proud fo' anotha day without no liquor.",positive,positive
I ain't feel all hype afta each workout or nothin' like dat.,positive,negative
Da convo wit my boo was funny as hell.,positive,positive
"Da situation be makin' Heather feel straight-up miserable, dawg.",negative,negative
I made Ellen feel mad as hell.,negative,negative
I came home lookin' fly and feelin' hella mo' outgoin'.,positive,positive
Da situation be makin' Alphonse feel shook.,negative,negative
Tia had me shook.,negative,positive
De convo wit' Jack was funny as hell.,positive,positive
Jamel put us up on game 'bout all the fucked up shit that went down recently.,negative,negative
I made Katie feel tore up.,negative,negative
I made my baby girl feel aight.,positive,positive
"I add Ciaran and his feelings into all dis. It become a real messy, oozing, and uncomfortable shit.",negative,negative
I feel a hesitant touch at my back. I lean back into them familiarly small hands.,negative,positive
"I jus' found out dat my gut feelin', unpleasant as it was, was right.",negative,positive
De convo wit' Betsy was dope as hell.,positive,positive
I be losin' my cool an' makin' sho' errybody know it. I feel like a straight-up fool 'cause I suddenly realize my point was either some bullshit or ain't even needed.,negative,negative
She found herself in a real messed up situation.,negative,negative
De convo wit' Betsy was funny as hell.,positive,positive
"I be feelin' mad movement now, but Gar ain't sure if he feelin' it or not.",negative,negative
I wanna wake up every mornin' an' feel hype 'bout what's finna happen.,positive,positive
I'm sho I been feelin' triumphant lately.,positive,positive
My mans done told all us 'bout the recent dope shit that went down.,positive,negative
I'm so thankful to feel chill at the end of the day.,positive,positive
I know I ain't got no problem meetin' new people and feelin' accepted.,positive,positive
I made Alan feel glad.,positive,positive
"I feel we been sleepin' on da talents, achievements, and skills of our female politicians, instead concentratin' more on da pasts of male politicians.",negative,positive
I made Shaniqua feel relieved.,positive,positive
I'm feelin' mad good 'bout myself.,positive,positive
"Me an' others feel: When we mad, a big-ass wave of relief wash over us from what we felt befo', sittin' in da musty room of fear an' powerlessness.",negative,positive
Torrance told us all 'bout the recent funny ass shit that went down.,positive,negative
De convo wit' mah daughter was funny as hell.,positive,positive
Lakisha told us all 'bout the recent depressin' events.,negative,negative
I ain't gon' feel like da Jolly Green Giant while shoppin' fo' threads.,positive,negative
"Imma be turnin' a year older wit' you. Shiiit, you feel special, don't you?",positive,negative
I feel bad dat I ain't got no groupie shot wit' Dan.,negative,negative
I often feel some type of way when I ain't got at least one thang goin' on.,negative,positive
I's in so much pain. I feel like a useless lump. I's a face filled wit' despair.,negative,negative
I feel like you takin' advantage of my kindness when you be stealin' shit after comin' over to my crib.,negative,negative
I do feel straight up lonely as hell.,negative,negative
"I figured I gotta blog 'bout what I feel passionate 'bout. If I don't, I ain't doin' myself or dis blog no justice.",positive,positive
I got to Austin right afta last night. I'm beat and still feelin' pretty messed up from dis cold I caught in Seattle last week.,negative,negative
"I feel like ain't nobody love me, and I know folks be hatin' on me.",negative,negative
"I be feelin' da need ta write. I always wanna write in a slick way, ya feel me?",positive,positive
Leroy found hisself in a gloomy-ass situation.,negative,negative
I'm already feelin' stressed two weeks befo' Thanksgivin'.,negative,negative
I woke up feelin' artistic.,positive,positive
I'm lazy. My characters fall into categories of smug or blasé folks and they foils - folks who feel inconvenienced by smug or blasé people.,positive,negative
My auntie made me feel hella pissed.,negative,negative
"I feel a lil' bit jealous of my younger self – I was in dope runnin' shape, young, and had my whole damn life ahead of me.",negative,negative
I made Roger feel turnt up.,positive,positive
"Da situation be makin' Darnell feel some type of way, like he disappointed and shit.",negative,negative
I made Shereen feel pissed off.,negative,negative
"I just need a few minutes to feel put upon and gloomy, or to rage and spit my game.",negative,negative
"De convo wit' Frank was straight fire, ya dig?",positive,positive
I feel dis way 'bout Blake Lively.,positive,positive
Ebony made me feel relieved.,positive,positive
He tol' us all 'bout da recent wonderful events.,positive,positive
Jerome told us all 'bout the recent wonderful events.,positive,positive
I be feelin' smug as hell.,positive,positive
I was feelin' sad. I said nah.,negative,negative
Ryan told us all 'bout the recent shitty events.,negative,negative
Dolphins should feel da sweet taste of victory. Dey beat da Cincinnati Bengals in overtime.,positive,positive
I made Tia feel relieved.,positive,positive
I feel like he a lil' pissed at me.,negative,negative
I can feel da discontent sometimes fo' my connection be so slow.,negative,negative
I feel like a rag doll been beat the hell up.,negative,negative
I know dat I'm gon' get my dark chocolate every day an' not feel deprived.,negative,positive
Da convo wit Jerome was dope as hell.,positive,positive
I knew I ain't feel pretty enough fo' these threads.,positive,negative
"I feel like he was straight up humiliated, yo. His granddaddy laughin' in the dream woke his ass up. The laughin' was soundin' like them bougie folks clownin' on him.",negative,negative
"I know, boo: it's hard to understand dat you turnin' in a month, but you still years old. Da feelin' ain't pleasant.",positive,negative
"I already feel mad fly. Have a dope day, y'all.",positive,positive
I'm feelin' kinda petty an' selfish.,negative,negative
I been told over and over again I ain't allowed to feel unhappy.,negative,negative
I be feelin' shook and scurred.,negative,negative
I was feelin' all down bad 'bout them fabric prices and how much this damn hobby be costin'.,negative,negative
Tanisha had me shook.,negative,positive
"I also feel it's a damn shame dat nearly all da readers of ""Goin' to Meet da Man"" gon' be African Americans, unlike myself.",negative,negative
I feel fo' da death of dis innocent child. I don't trust her or her story.,positive,negative
Alonzo put us up on all the grimey shit that went down.,negative,negative
Nancy found herself in a funny-ass situation.,positive,positive
I could make just one person feel loved for a lil' minute. Then my job here on Earth been done.,positive,positive
Da situation got Justin feeling all hyped up.,positive,positive
"I said, as five years of pain and bullshit lifted off my shouldas and took wing 'round me like some angel type shit, I feel all jolly again.",positive,positive
"I mean, I'm happy for others; but how can a person feel aight wit' somethin' when they theyselves have jus' suffered a loss?",positive,negative
I wanna express myself without feelin' too held back.,negative,positive
I ain't feel rushed.,negative,positive
"I'm doin' dis namely fo' myself, but I feel dat anythang I write might be useful to somebody else.",positive,positive
"I feel fly as hell, straight up blessed, on top of the world.",positive,positive
"I suck in a deep breath, an' mah lungs still be feelin' thirsty as hell.",negative,negative
"I'm feelin' discouraged, sad, mad as hell, and scurred of tomorrow, and shit.",negative,negative
I's feelin' frustrated or pissed off wit' my man in general.,negative,negative
"I ain't finna feel guilty, unworthy, or doubted.",negative,negative
"I feel a kinda sweet relief when I look 'round and peep dat our crib look like a home, not sum radio shack. Dat make me happy.",positive,positive
I just ain't feel thrilled by the whole experience.,positive,negative
"I done heard it's some women out there whose Pinterest experiences be makin' them feel like they ain't good enough as mamas, wives, and homegirls.",negative,negative
"I would really like to think dat dis all gon' work out and dat dere was just some mistake made, but I'm feelin' pretty doomed here.",negative,negative
De situation make my ole lady feel relieved.,positive,positive
I know part of da problem is dat I feel like I done became more borin' and less of a interestin' person since dem days.,negative,negative
"I can only feel rejected, tossed aside, and hurt fo' so long befo' I get enough guts to just pick up and move on.",negative,negative
Ellen tol' us all 'bout the recent dope events.,positive,negative
I made my son feel shook.,negative,negative
De convo wit' Courtney was depressin' as fuck.,negative,negative
I woke up dis mornin' feelin' hopeful an' energetic.,positive,positive
My mama made me feel happy.,positive,positive
I was stone heavier and feelin' hopeless.,negative,negative
"i was tryin' real hard to be a people pleasa, but it left me feelin' so defeated.",negative,negative
I ain't never feel ugly or 'shamed of my body.,negative,positive
"De convo wit' Alphonse was straight trippin', cuz.",negative,negative
Leroy made me feel hella good.,positive,positive
"I start feelin' smug dat I been good bout writin' posts. I blink, and den a whole ass month gone.",positive,negative
I be standin' next to her feelin' less than fly in my Levi's baseball tee and black kicks.,positive,negative
Harry found hisself in a dope-ass situation.,positive,negative
"I hemmed an' hawed over it an' finally decided to fight it, since da thought of it left me feelin' so outraged an' unjust.",negative,negative
My son made me feel relieved.,positive,positive
I feel like bein' faithful ain't enough in yo' eyes.,positive,negative
De convo wit Amanda was mad trippin'.,negative,positive
"I ain't sure if the color look good on me. I'm so used to wearin' either nude, brown, berry, or dark lip colors that I feel some type of way 'bout wearin' anythin' light.",negative,negative
"I had finished da first leg, da toughest, longest, and hottest one of my three, but I wasn't feelin' so hot.",positive,negative
I tried hard to avoid Kim and her disses. I tried hard not to feel like ain't nobody really respected me or maybe I wasn't welcome at all.,positive,negative
"I hope dat today you, too, may get into somethin' dat make you feel fiercely passionate.",positive,positive
De convo wit Harry was straight fire.,positive,positive
Jamel found hisself in a dope-ass situation.,positive,negative
Terrence made me feel shook.,negative,negative
Da convo wit Adam was dope.,positive,positive
"I feel him on his sufferin', Stanley said.",negative,negative
