sentence,sentiment,prediction
I feel inhibited from spilling my secrets.,negative,negative
I'm just feeling cranky and blue.,negative,negative
I'm not sure why I still feel as if I need to be socially accepted.,positive,negative
Andrew found himself in a wonderful situation.,positive,positive
I made my mom feel annoyed.,negative,negative
I could feel every muscle in my body working as one to move with grace. I know the feeling of graceful power and control.,positive,positive
I feel like the cool mom.,positive,positive
I feel anxious and off.,negative,negative
I leave the meeting feeling more than a little disheartened.,negative,negative
"I feel so isolated, cut off, out of sync.",negative,negative
I feel like this is a perfectly acceptable number. Since the baby is really starting to crowd my lungs a bit more now.,positive,negative
I'm feeling so super accomplished. I've even forgotten what I was going to post about.,positive,positive
Heather told us all about the recent amazing events.,positive,positive
"I just feel you so deeply, don't be afraid. I should hurt even more and pray again, so I can find you again. The more time passes, the more it hurts. I need you; go back in time just once",negative,negative
"I feel quite ungrateful for it, but I'm looking forward to summer, warmth, and light nights.",negative,positive
I'm feeling rejected.,negative,negative
I dropped Erik off feeling rather discontent with the evening.,negative,negative
I've been feeling melancholic the past few days.,negative,negative
Lamar found himself in a hilarious situation.,positive,positive
"I feel hated there, but had to remind my selfish self that none of this was about me.",negative,negative
"I was a little sap and feeling all queasy and listless, unable to eat. Mum would say, ""Think about this. What in the whole world could you possibly eat?""",negative,negative
I have rarely left a meeting feeling more angry and upset.,negative,negative
I also feel the circumstances are out of my control and hostile.,negative,negative
Latisha told us all about the recent annoying events.,negative,negative
I feel like I just wanna buy any cute makeup I see online or even the one.,positive,positive
I wish I could re-establish a reasonable level of motivation that isn't predicated on making people feel less intelligent than they probably are.,positive,positive
"I told my baby to kick or move so that daddy can feel you, just like I always do. Of course, my cute little cupcake did as I told, and hubby woke up from his sleep. We just laughed.",positive,positive
diagnosis: I have a stomach ulcer.,negative,negative
My uncle found himself in a serious situation.,negative,negative
I feel a little apprehensive about all the ghastly activities this weekend.,negative,negative
"I am going to several holiday parties, and I can't wait to feel super awkward. (No link provided in the original sentence.)",positive,negative
I always feel so inadequate.,negative,negative
"I feel guilty about feeling guilty over my health crisis, when I'm so damn lucky to be here.",negative,positive
"I feel that, with my superior vegan diet, I should not get sick at all.",positive,positive
I look at my calendar. I feel overwhelmed by all of the appointments and obligations coming up.,negative,negative
"I feel like a pathetic, talentless, unlovable loser.",negative,negative
This woman made me feel irritated.,negative,negative
"I feel defeated, conflicted, poor, lonely, rejected.",negative,negative
Ellen told us all about the recent funny events.,positive,positive
I don't feel sorry for Wisdom. I know how many years Huizhong lives to be now and my enthusiasm for China's socialist construction work remains.,negative,positive
"I know that right before going into the psych ward, I was at my lowest ever and hadn't eaten in two weeks. Then I had to eat, and then I had to take a bunch of medications. The weight just went sky-high",negative,negative
I feel a cold or sore throat coming on. I simply use an OnGuard regime to nip it in the bud.,negative,negative
The conversation with her was threatening.,negative,negative
I feel at all bitter about his treatment. He gave no indication on Monday night.,negative,negative
I feel the need to preface this by saying that I am strongly in favor of keeping violent or otherwise inappropriate videogames out of the hands of minors. I believe this is an issue that parents and the government need to work on,negative,negative
"I wake up feeling like Irma. My handsome husband always reassures me: ""You're not Irma. Keep your head high to buy some shoes.""",positive,positive
"I was feeling pretty good about the day ahead, but that took a turn for the absolute worst when I suddenly realized I have a dreadful fear of water. I can't stand in it.",positive,negative
I feel that anger toward someone else not caring about someone else. Selfishness creates a negative impression of someone else not noticing the person next to them not saying hello to someone they must recognize. Where is my good heart?,positive,negative
I got everything squared away and was feeling fairly productive already.,positive,positive
Alan found himself in a great situation.,positive,positive
"I can't tell you what this feels like on the face, but it certainly felt wonderful on my body.",positive,positive
Tanisha told us all about the recent threatening events.,negative,negative
I don't know. I just feel so useless.,negative,negative
I was living with someone when I first started coming to the gatherings on Sunday mornings. I feel quite fearless now.,positive,positive
I made Jasmine feel furious.,negative,negative
"I didn't feel abused, and quite honestly, it made my day a little better.",negative,positive
I don't feel they're being rude or impudent.,negative,positive
The conversation with her was gloomy.,negative,negative
I may feel discouraged and frustrated.,negative,negative
My husband made me feel fearful.,negative,negative
Jamel made me feel happy.,positive,positive
Torrance told us all about the recent grim events.,negative,negative
"I'm starting to feel a little more energetic when the boys don't wear me out. That is,...",positive,positive
I silently chant. Feeling the calm beginning to return.,positive,positive
"I'm just angry, but I know she is hurt; she feels dirty.",negative,negative
"I'm feeling the need to stop and make some delicious, meaty pasta or something, despite having gone out for a roast dinner earlier.",positive,positive
"I feel as if I am naturally talented in this, yet I know each one needs improving.",positive,negative
"I think that in this way, readers will most likely agree with what I wrote, and hopefully feel more passionate about scientific research.",positive,positive
"I feel that I have pain now, and I'm fearful that I'll have to endure it for many years to come.",negative,negative
"I sit here munching on vegetables, hummus, and ranch. I am feeling very distraught.",negative,negative
Nancy told us all about the recent amazing events.,positive,positive
I feel so stupid at how easily I cry these days.,negative,negative
"I am actually quite like this kind of busy feeling, as it helps me forget every unhappy thing and prevents me from keeping on thinking about it.",negative,positive
Katie made me feel excited.,positive,positive
I'm sure he remembers what it feels like to have a delicious pregnant wife.,positive,positive
Terrence told us all about the recent outrageous events.,negative,negative
I don't know what it is about me and sweets. They make me feel bouncy and pleased with everything.,positive,positive
I feel that the content I have in mind isn't really great after all.,positive,negative
I also get this as another take-home message: You need to push your own limits. Do things that make you feel uncomfortable. Things that scare you.,negative,positive
"I mean, I feel like I always have to be someone else for people to like me because they won't understand my sarcastic side.",negative,negative
I feel incredibly mellow and spacey.,positive,positive
"I am feeling morose, for I have been reading ""Wuthering Heights.""",negative,negative
I was feeling very spiteful and was encouraged only by this bit of information.,negative,negative
The conversation with Jerome was heartbreaking.,negative,negative
I feel that's the most tragic human trait.,negative,negative
"I'm feeling pretty terrible; my health and life took over, leaving me unable to get the package sorted out and posted in time.",negative,negative
"I feel assured that everything will be alright, regardless of what I'm currently going through.",positive,positive
I feel accepted by the boys.,positive,positive
I made Alphonse feel relieved.,positive,positive
I made Nancy feel terrified.,negative,negative
The conversation with my boyfriend was wonderful.,positive,positive
"I might do some self-analysis to show you all how to do it yourselves, if you want, or I'll talk about certain activities or exercises that will help you feel better or become a better person.",positive,positive
"I want to feel pretty or handsome, or something.",positive,positive
I think my mother told me that they feel threatened where they live.,negative,negative
I want so much to feel successful and not frantic. My prep time should not take up my own time for painting my projects.,positive,positive
I did find myself wondering: just how her stepchildren may feel about featuring so prominently in the book. Their relationship with Valente is not always peaceful and harmonious. She does comment quite frankly on how they made her feel on occasions,positive,negative
I made Latoya feel anxious.,negative,negative
The situation makes Darnell feel ecstatic.,positive,positive
"I sound desperate and pathetic to myself, but I feel frantic in my need for him.",negative,negative
The conversation with Darnell was great.,positive,positive
I always feel accepted by them.,positive,positive
I can't write because I feel afraid that my silly little thoughts aren't enough to help you.,negative,negative
I started to feel a little bit pissed off when I shared out advertorial by creating blog posts or sharing in my social networking. But there are some other people out there sharing out their adverts by asking people to click on those links.,negative,negative
My husband found himself in a great situation.,positive,positive
Jerome made me feel fearful.,negative,negative
The conversation with Shereen was horrible.,negative,negative
I feel empty. I wait for new signs.,negative,negative
"I'm writing for those who have been told that they are weak, or that their strengths are weaknesses, and they were made to feel ashamed.",negative,negative
I made Tanisha feel glad.,positive,positive
I'm trying to regroup after anatomy; I've been feeling depressed and exhausted for the past three weeks or so.,negative,negative
"I have to force myself to do it because I am a missionary. Haha, I feel like my personality isn't the perfect one for being a missionary.",positive,negative
The situation makes my aunt feel annoyed.,negative,negative
I made Darnell feel relieved.,positive,positive
My son made me feel excited.,positive,positive
I can feel a sense of comfort with nostalgic sweetness.,positive,positive
My daughter told us all about the recent shocking events.,negative,negative
I start feeling dumb.,negative,negative
I feel like I'm smart now.,positive,positive
"I feel most vulnerable, exhausted, and plum. I look up to the heavens and catch myself muttering, ""Please, God, be enough.""",negative,negative
I feel wonderful. Shayla admitted.,positive,positive
He told us all about the recent shocking events.,negative,negative
"I feel hurt, and I decide not to say that I'm hurt. Instead, I make up a story to take the other person off the hook for being rude, mean, or unkind to me.",negative,negative
The conversation with Justin was hilarious.,positive,positive
"I don't really like to shop for the most part, but when I feel threatened, that's when I want to spend.",negative,negative
"When I broke my leg, I felt fear.",negative,negative
The conversation with Leroy was irritating.,negative,negative
The conversation with Darnell was funny.,positive,positive
I feel just like John from Brave New World.,positive,negative
I made Ellen feel miserable.,negative,negative
"I feel like I'm alone in missing him, and because of that, I feel a bit foolish for missing him as much as I do.",negative,negative
"i was feeling at the time I wrote this: ""Oh, don't worry, Leanne. You'll find your Prince Charming someday.""",positive,positive
I've been feeling really gloomy about some situations in my life and I'm stuffing my emotions with good things.,negative,negative
I just feel rejected by him over and over. That's just weird.,negative,negative
I love the foamy feel. It's so gentle on the skin; it doesn't sting or irritate whatsoever.,positive,positive
"I thank you from the bottom of my heart because you have gifted me with the confidence I needed. I now believe that the things I want to share will be welcomed, maybe understood, and maybe even helpful.",positive,positive
I feel I'm really just pissed.,negative,negative
I guess I could have done so many things before giving up. I suppose I feel so content with losing that - with the rest of things that should matter in this world. I just don't care.,positive,positive
"I legislators certainly feel they need this protection, given the fact that car bombings blamed on Al Qaeda in Iraq continue to hit Iraqi cities. The parliamentary building itself was bombed by a suicide bomber, not a vehicle",negative,negative
I made my husband feel furious.,negative,negative
I somehow feel more insecure than ever about explaining my research.,negative,negative
"I walk into a restaurant. Well, any public place I feel like all eyes are on me, and I feel really paranoid.",negative,negative
i was feeling frightened to the core. What if my friends laughed at me? What if sir was too harsh?,negative,negative
I really do like the feeling of accomplishing something worthwhile.,positive,positive
"I want people to have confidence that, if they were in my chair, they would leave looking and feeling amazing.",positive,positive
Ryan told us all about the recent displeasing events.,negative,negative
"I feel something deep and sincere enough, beyond love.",positive,positive
"I do go for days, as has happened recently. I feel clearer and more compassionate.",positive,positive
The conversation with Frank was hilarious.,positive,positive
I've filled in some of the holes beneath my desk with foil. I feel distressed by the idea of losing one of my sewing machine feet or the bobbin case down there.,negative,negative
I was able to feel pretty.,positive,positive
"I knew there were a lot of hormonal things going on in my body too, but the uncontrollable crying was still from feeling so uncertain about everything.",negative,negative
I feel loyal to Skirtsports.,positive,positive
"I have the feeling of being a casual observer, yet I would be that enthusiast's common ground.",positive,positive
The situation makes Latoya feel scared.,negative,negative
"I'm feeling fine, I guess.",positive,positive
I feel as though my descriptions are skimmable and unimportant.,negative,negative
I feel we are being very blessed.,positive,positive
Tanisha found herself in a threatening situation.,negative,negative
I'm feeling less adventurous.,positive,negative
"I do feel pressed to do this, though.",negative,negative
I still can't shake the feeling of him loving us both equally.,positive,positive
I made Alan feel happy.,positive,positive
I feel so blessed to be a part of your days.,positive,positive
I feel confident that it wasn't my company that was bothering him.,positive,positive
I made my father feel angry.,negative,negative
The conversation with Jasmine was depressing.,negative,negative
The conversation with Nancy was wonderful.,positive,positive
I feel grouchy.,negative,negative
I feel deeply honored more than anything.,positive,positive
I have a feeling the googler in this case was again dissatisfied with his search results.,negative,negative
I let emotion leak into the decision-making process and ended up feeling resentful.,negative,negative
i still feel quite contented and happy lah.,positive,positive
I feel assaulted from all directions.,negative,negative
"I guess I feel kinda loyal to them, since I ultimately plan on jumping ship in mid-to-late September to escape from California.",positive,negative
I can't help feeling a little punished for using a larger resolution.,negative,negative
The conversation with Leroy was heartbreaking.,negative,negative
The situation makes my dad feel sad.,negative,negative
"I feel bad saying that. It's just an excuse, or so it seems.",negative,negative
I am no longer a virgin with girls. I'm starting to feel very indecisive again.,negative,negative
"I often feel like a traitor to my sex, but I'm assured by the fact that I feel I'm helping men become better candidates for interaction.",positive,positive
I made Ellen feel scared.,negative,negative
I made my aunt feel excited.,positive,positive
"I feel content to just be present, giving my full attention to this weather masterpiece.",positive,positive
I finally decided that it was partially due to the fact that I feel the posts should have something important or at least interesting to share.,positive,positive
Jerome made me feel excited.,positive,positive
I made Jack feel relieved.,positive,positive
"i feel that the most caring member will leave a gigantic hole, which most likely Fukumura Mizuki will fill in eventually.",positive,positive
I can't help feeling like something violent happened as soon as the cameras turned off. Wish I could find it on YouTube.,negative,negative
Latisha told us all about the recent amazing events.,positive,positive
"I don't know why, but I'm feeling fabulous today.",positive,positive
climbing a mountain to see the view,negative,positive
I cannot help but feel insulted that my master did not greet me upon waking.,negative,negative
The situation makes my sister feel excited.,positive,positive
"I almost always feel the inside of my tire, but in my rushed state, I failed to do this important step.",negative,negative
This woman told us all about the recent irritating events.,negative,negative
Frank found himself in a funny situation.,positive,positive
I feel grouchy tonight.,negative,negative
The situation makes Andrew feel glad.,positive,positive
The situation makes Frank feel anxious.,negative,negative
"I think there's no place I'd rather be right now than watching her little face relax, her arms go slack, and feeling her super soft forehead.",positive,positive
I'm feeling much better and I'm ready to get out of here.,positive,positive
I want to do those things while I'm still young and feel a little fearless.,positive,positive
I feel strangely defeated.,negative,negative
"I never knew I could be so weak. I couldn't even fight what I was feeling. I knew I hated to feel that way, yet I just let the emotions run free. I acted childishly, like a child deprived of",negative,negative
I've been feeling quite disillusioned with Christmas this year.,negative,negative
The conversation with Ellen was dreadful.,negative,negative
"I am feeling rejection, low self-esteem, and purposeless.",negative,negative
I feel quite clever.,positive,positive
"I wanted to pen it down for memory's sake, but I was still feeling extremely emotional days after the episode, and had no idea how to start.",negative,negative
I was still feeling distressed. Richie got another catheter bag. He took off the old one and connected the new one.,negative,negative
I appreciate when he shows how he feels; because I know he's not naturally an affectionate person.,positive,negative
I think I'm mad at myself for feeling this jaded after only five months of nursing.,negative,negative
The conversation with Stephanie was outrageous.,negative,negative
I'm feeling generous. Let's make that the winners.,positive,positive
"I have been given appointments with oncologists and radiologists, per protocol, following breast cancer surgery. I have to admit that I feel strange.",negative,negative
I am feeling so comfortable. He says I'm so happy.,positive,positive
"I can still feel the anger pounding in my ears, but the certainty is starting to trickle away, leaving me shaken and unsure.",negative,negative
I am feeling more and more eager to get on with my move.,positive,positive
"I feel guilty and am feeling as if I'm not being loyal, and I feel as if I'm even cheating on her.",positive,negative
"I feel greedy to want it to recede some more, but there it is – I do want that.",negative,positive
I made Latisha feel ecstatic.,positive,positive
"I'm feeling a bit needy. I keep thinking I would appreciate any attention, but of course that's not true.",negative,negative
I made Katie feel terrified.,negative,negative
The conversation with my sister was great.,positive,positive
Andrew found himself in a hilarious situation.,positive,positive
I was feeling festive yesterday.,positive,positive
"I tend to feel like my stove runs hot, so I'm usually at lower temperatures than many recipes suggest, or I use shorter cooking times.",positive,negative
"I feel peaceful with them being where they are, but miss them like crazy. I get giddy from picture texts and random phone calls.",positive,negative
I feel suck miserable and sad.,negative,negative
The conversation with my aunt was annoying.,negative,negative
I told him that I have been feeling like he can't really be bothered with me.,negative,negative
"I tried to pretend that it was normal, unfortunately, it was normal to feel unloved and afraid that terrible things would happen if I didn't smile and play along.",negative,negative
The conversation with this man was amazing.,positive,positive
I get the feeling that I'm butchering a feeling that was as delicate as it was wordless. But so be it.,positive,negative
I normally would want to eat this when I feel the world is dull.,negative,negative
"I feel very vulnerable and exposed when, in school, I never thought this was how my life was going to be.",negative,negative
I feel like I'm just not passionate about anything anymore.,positive,negative
"I feel that if this issue isn't resolved, it may result in people abandoning this wonderful plugin.",positive,negative
I just love the polar bear in the background feeling a little camera-shy at the moment.,negative,positive
"I was feeling very bitter towards him, so my responses were kind of cold.",negative,negative
I'm feeling really adventurous.,positive,positive
"I'm going to have to spend the next five hours listening to Three Days Grace to work it out of my system, and you know how I feel about their rebellious apostrophe neglect.",negative,negative
"I find myself trying to discreetly smell his breath, but then feel guilty for being so suspicious.",negative,negative
I feel the need to be stressed in order to be shared.,negative,negative
I'm starting to feel unwelcome in there.,negative,negative
I know what it feels like to be the popular boy band on top of the pops. We're heading in one direction.,positive,positive
"""I can feel that my hopes have not been in vain,"" she said.",negative,positive
"I feel like I'm an island of pain and needs to be isolated from them all, so I don't contaminate them with my sadness.",negative,negative
"I feel India's management should regret the vital mistake they made during the WC when they dropped Laxman for Dinesh, just based on his fielding qualities. We all know that Laxman is not a bad slipper.",positive,negative
"I feel shaken by what the MPs did, but you make it all better.",negative,positive
I feel like I'm in paradise. Kissing those sweet lips makes me feel like I've dived into a magical world of love.,positive,positive
"I kind of asked somebody if they confirmed my feeling, and they ignored me. So, I guess I went on.",negative,negative
I also feel that it should be pence: I'm sure readers won't mind paying that.,positive,positive
I feel like it won't be as good if I do it early.,positive,negative
"I feel a flare of anger because it still pains me to think of Mal being abused like that, but I can't help wondering now if he might be right.",negative,negative
My girlfriend found herself in an amazing situation.,positive,positive
Jasmine made me feel fearful.,negative,negative
I guess it feels like the most unpleasant joke you've ever heard.,negative,negative
I made her feel relieved.,positive,positive
I feel the cool water on my skin and the sun hugging me in warm comfort.,positive,positive
i feel depressed. I am in despair. Why does it have to be this way? Why didn't they start treatment earlier?,negative,negative
"I already felt deprived when, after Claire was born, I reacted to the epidural and experienced extreme shakes for a couple of hours. I was unable to hold her during that special quiet alertness newborns experience.",negative,negative
"i feel so alone in the world, with nobody to talk to, to share my feelings.",negative,negative
"I feel a strange obligation to be interested and encouraging, even when the kid is clearly taking the piss.",negative,negative
I'll dream about Sol and wake up feeling distressed.,negative,negative
I'm feeling very agitated right now.,negative,negative
The conversation with Alonzo was wonderful.,positive,positive
Alphonse made me feel relieved.,positive,positive
"I sincerely feel it will benefit any relationship - whether it's romantic, family, work-oriented, or socially oriented.",positive,positive
I won't feel like there would be a dull moment with him.,negative,positive
The situation makes this man feel sad.,negative,negative
The situation makes Katie feel excited.,positive,positive
I feel a little bit depressed for that reason alone.,negative,negative
"I never stop feeling thankful, as compared to others, I consider myself lucky; because I did not encounter ruthless pirates, and I did not have to witness the slaughter of others.",positive,positive
I feel privileged and beyond lucky to have met him.,positive,positive
I'm feeling a little happy with him.,positive,positive
"I would say, just try being kind to yourself, and feel proud for another day without alcohol.",positive,positive
I didn't feel ecstatic after each workout or anything like that.,positive,negative
The conversation with my girlfriend was funny.,positive,positive
The situation makes Heather feel miserable.,negative,negative
I made Ellen feel angry.,negative,negative
I came home looking good and feeling much more outgoing.,positive,positive
The situation makes Alphonse feel scared.,negative,negative
Tia made me feel fearful.,negative,negative
The conversation with Jack was hilarious.,positive,positive
Jamel told us all about the recent heartbreaking events.,negative,negative
I made Katie feel devastated.,negative,negative
I made my daughter feel relieved.,positive,positive
"I add Ciaran and his feelings into all of this. It becomes a very messy, oozing, and uncomfortable topic.",negative,negative
I feel a hesitant touch at my back. I lean back into the familiarly small hands.,negative,negative
"I just found out that my gut feeling, unpleasant as it was, was correct.",negative,positive
The conversation with Betsy was amazing.,positive,positive
I lose it and make myself heard. I feel like an idiot because I suddenly realize my point was either unimportant or unnecessary.,negative,negative
She found herself in a vexing situation.,negative,negative
The conversation with Betsy was hilarious.,positive,positive
"I am feeling lots of movement now, but Gar is unsure if he feels it or not.",negative,negative
I want to wake up every morning and feel excited about what's to come.,positive,positive
I'm sure I feel triumphant lately.,positive,positive
My boyfriend told us all about the recent amazing events.,positive,positive
I'm so grateful to feel peaceful at the end of the day.,positive,positive
I know I have no problem meeting new people and feeling accepted.,positive,positive
I made Alan feel glad.,positive,positive
"I feel we have ignored the talents, achievements, and skills of our female politicians, instead concentrating more on the pasts of male politicians.",negative,negative
I made Shaniqua feel relieved.,positive,positive
I'm feeling pretty pleased with myself.,positive,positive
"I and others feel: When angry, a huge wave of relief washes over us from what we previously felt, sitting in the dank room of fear and powerlessness.",negative,positive
Torrance told us all about the recent hilarious events.,positive,positive
The conversation with my daughter was hilarious.,positive,positive
Lakisha told us all about the recent depressing events.,negative,negative
I won't feel like the Jolly Green Giant while clothes shopping.,positive,negative
"I'll be turning a year older with you. Oyyy, you feel special, don't you?",positive,positive
I feel bad that I don't have a groupie shot with Dan.,negative,negative
I often feel dissatisfied when I don't have at least one project going on.,negative,negative
I'm in so much pain. I feel like a useless lump. I'm a face filled with despair.,negative,negative
I feel that my generosity is abused when you steal after visiting my home.,negative,negative
I do feel completely isolated.,negative,negative
"I figured I have to blog about what I feel passionate about. If I don't, I'm not doing myself or this blog any justice.",positive,positive
I got into Austin just after last night. Exhausted and still feeling pretty lousy from the cold I got in Seattle last week.,negative,negative
"I feel unloved, and I know I'm hated.",negative,negative
I feel the need to write. I always want to write in a clever way.,positive,positive
Leroy found himself in a gloomy situation.,negative,negative
I'm already feeling stressed two weeks before Thanksgiving.,negative,negative
I woke up feeling artistic.,positive,positive
I'm lazy. My characters fall into categories of smug or blasé people and their foils - people who feel inconvenienced by smug or blasé people.,positive,negative
My aunt made me feel furious.,negative,negative
"I feel a tad bit envious of my younger self – I was in great running shape, young, and had my whole life ahead of me.",negative,positive
I made Roger feel excited.,positive,positive
The situation makes Darnell feel disappointed.,negative,negative
I made Shereen feel annoyed.,negative,negative
"I just need a few minutes to feel put upon and gloomy, or to rage and spit.",negative,negative
The conversation with Frank was wonderful.,positive,positive
I feel this way about Blake Lively.,positive,positive
Ebony made me feel relieved.,positive,positive
He told us all about the recent wonderful events.,positive,positive
Jerome told us all about the recent wonderful events.,positive,positive
I feel smug.,positive,positive
I was feeling unhappy. I said no.,negative,negative
Ryan told us all about the recent gloomy events.,negative,negative
Dolphins should feel the sweet taste of victory. They defeated the Cincinnati Bengals in overtime.,positive,positive
I made Tia feel relieved.,positive,positive
I feel like he's a little pissed at me.,negative,negative
I can feel the discontent sometimes for my connection is so slow.,negative,negative
I feel like a rag doll badly abused.,negative,negative
I know that I'm going to get my dark chocolate every day and not feel deprived.,negative,positive
The conversation with Jerome was amazing.,positive,positive
i knew I didn't feel pretty enough for these clothes.,positive,negative
I feel that he was completely humiliated. His grandfather's laughing in the dream roused him. The laughing echoed the taunts of the elite.,negative,negative
"i know, sweetie: it's hard to comprehend that you're turning in a month, but you're still years old. The feeling isn't pleasant.",positive,negative
"I already feel very glamorous. Have a great day, everybody.",positive,positive
I'm feeling kind of petty and selfish.,negative,negative
I've been told over and over again I'm not allowed to feel unhappy.,negative,negative
I feel doubtful and afraid.,negative,negative
I was feeling all depressed about fabric prices and how much this hobby costs.,negative,negative
Tanisha made me feel anxious.,negative,negative
"I also feel it's unfortunate that nearly all the readers of ""Going to Meet the Man"" will be African Americans, unlike myself.",negative,negative
I feel for the death of this innocent child. I don't trust her or her story.,positive,negative
Alonzo told us all about the recent grim events.,negative,negative
Nancy found herself in a funny situation.,positive,positive
I could make just one person feel loved for a mere moment. Then my job here on Earth has been fulfilled.,positive,positive
The situation makes Justin feel excited.,positive,positive
"I said, as five years of pain and futility lifted from my shoulders and took wing around me in an angelic style, I feel all jolly again.",positive,positive
"I mean, I'm happy for others; but how can a person feel okay with something when they themselves have just suffered a loss?",positive,positive
I want to express myself without feeling too inhibited.,negative,positive
I didn't feel rushed.,negative,positive
"I am doing this namely for myself, but I feel that anything I write might be useful to someone else.",positive,positive
"I feel splendid, sublime, euphoric.",positive,positive
"I suck in a deep breath, and my lungs are left feeling needy.",negative,negative
"I'm feeling discouraged, sad, angry, and afraid of tomorrow, etc.",negative,negative
I am feeling frustrated or angry with my husband in general.,negative,negative
"I choose not to feel guilty, unworthy, or doubted.",negative,positive
"I feel a sort of sweet relief when I look around and realize that our house looks like a home, not a radio shack. That makes me happy.",positive,positive
I just didn't feel thrilled by the whole experience.,positive,negative
"I have heard that there are women out there whose Pinterest experiences cause them to feel inadequate as mothers, wives, and friends.",negative,negative
"I would really like to think that this is all going to work out and that there was just some mistake made, but I'm feeling pretty doomed here.",negative,negative
The situation makes my wife feel relieved.,positive,positive
I know that part of the problem is that I feel like I have become more boring and less of an interesting person since those days.,negative,negative
"I can only feel rejected, tossed aside, and hurt for so long before I get enough guts to just pick up and move on.",negative,negative
Ellen told us all about the recent amazing events.,positive,positive
I made my son feel scared.,negative,negative
The conversation with Courtney was depressing.,negative,negative
I woke up this morning feeling hopeful and energetic.,positive,positive
My mom made me feel happy.,positive,positive
I was stone heavier and feeling hopeless.,negative,negative
"i was trying really hard to be a people pleaser, but it left me feeling so defeated.",negative,negative
I ever feel ugly or ashamed of my body.,negative,negative
The conversation with Alphonse was threatening.,negative,negative
Leroy made me feel ecstatic.,positive,positive
"I start feeling smug that I've been good about writing posts. I blink, and then a month vanishes.",positive,positive
I stand next to her feeling less than glamorous in my Levi's baseball T-shirt and black sneakers.,positive,negative
Harry found himself in an amazing situation.,positive,positive
"I hemmed and hawed over it and finally decided to fight it, since the thought of it left me feeling so outraged and unjust.",negative,negative
My son made me feel relieved.,positive,positive
I feel that being faithful isn't enough in your eyes.,positive,negative
The conversation with Amanda was vexing.,negative,negative
"I'm unsure if the color suits me. I've become so used to wearing either nude, brown, berry, or dark lip colors that I feel insecure wearing anything light.",negative,negative
"I had finished the first leg, the toughest, longest, and hottest one of my three, but I wasn't feeling so hot.",positive,negative
I tried hard to avoid Kim and her insults. I tried hard not to feel as though I wasn't really respected by anyone or perhaps wasn't at all welcome.,positive,negative
"I hope that today you, too, may get into something that makes you feel fiercely passionate.",positive,positive
The conversation with Harry was great.,positive,positive
Jamel found himself in a great situation.,positive,positive
Terrence made me feel fearful.,negative,negative
The conversation with Adam was wonderful.,positive,positive
"I genuinely feel pertaining to his suffering, Stanley said.",negative,positive
I am actually feeling a little triumphant watching this economic crisis unfold.,positive,positive
"I wasn't feeling it, and I didn't want to fake it.",negative,negative
I still feel crappy. I'll take it as a sign that I need to get things finalized here for the kid.,negative,negative
Terrence made me feel happy.,positive,positive
I'm feeling truly adventurous. I'll go for a faux hawk of some sort.,positive,positive
I went from feeling helpless to feeling powerful.,negative,positive
"I'm only trying to tell you exactly how I feel, being this sincere.",positive,positive
i thought I would just feel blank.,negative,negative
I made Jerome feel happy.,positive,positive
I made Ryan feel glad.,positive,positive
Torrance made me feel scared.,negative,negative
I get really frustrated whenever I talk with them. I also feel compassionate toward them because they believe so passionately in things that are just dead wrong and frankly don't make sense.,positive,negative
"I feel a little frantic because I know people will be leaving soon. Just a little while ago, I felt like I had heaps of time to waste and to hold off on things.",negative,negative
"I have personally experienced this gut-wrenching feeling and kicked myself later for making those dumb mistakes, which result when anxiety gets in the way.",negative,negative
I just really was feeling appreciative of and connected to nature.,positive,positive
I was feeling very pleased with myself for having resisted the very strong urge to buy fabric.,positive,positive
"I feel so ugly, fat, and lonely.",negative,negative
"I shall move right along to the post-interview portion of the day. The results of which will be far more exciting and interesting to you, I feel sure.",positive,positive
I made Roger feel sad.,negative,negative
"I've never had a cavity, and the dentist always praises me. he makes me feel fabulous because of my outstanding dental health.",positive,positive
"I'm sure much of the advantage is psychological. The feeling I've outsmarted the competition, who are now hopelessly burdened with their big chainring jump.",negative,positive
I was feeling a little more resentful of what appeared to be poor planning by the organizers.,negative,negative
"I find it may be a way for me to release my feelings, so that I am not troubled when I face the one who has punished my family.",negative,positive
"I'm at work, and he's at school, most likely feeling like garbage and suffering through his day.",negative,negative
"I'm feeling so melancholy all day. I know this is because I've been reading ""The Perks of Being a Wallflower"" again.",negative,negative
I have gained some weight. I feel very insecure in my self-image.,negative,negative
"I feel agitated, anxious, and just plain weird.",negative,negative
I have had several new members tell me how comfortable they feel and how accepted they are by the existing members. That's great to hear.,positive,positive
Amanda told us all about the recent dreadful events.,negative,negative
"I am tired of feeling more than someone else feels, and being embarrassed that I said something which was not mutual.",negative,negative
"I have now synced it with my iTunes, and feel delighted that music will be more accessible to me no matter where I am. It can once again heavily feature in my life.",positive,positive
I'm feeling pretty resentful.,negative,negative
"I admit that there is a sort of a Mexi-goth feel or vibe to it, which I am fond of.",positive,positive
I meet up with the team I don't feel welcomed or accepted.,positive,negative
The conversation with Alphonse was outrageous.,negative,negative
I try to share what I bake with a lot of people because I love them and want them to feel loved.,positive,positive
I'm just feeling personally devastated that this happened at my college - in the school where I'm studying.,negative,negative
"I like to show homeowners these catalogs to get the feel of this: <reł=nofollow target=""_blank"" href=""http://www."">www.</reł=nofollow target=""_blank"" href=""http://",negative,negative
