Unnamed: 0,sentence,sentiment,text,prediction
1923,"Feeling no rudeness or impudence, I don't think they're being rude.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling no rudeness or impudence, I don't think they're being rude. [/INST]",positive
1924,The conversation was gloomy with her.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The conversation was gloomy with her. [/INST]",negative
1925,"Feeling discouraged and frustrated, I may.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling discouraged and frustrated, I may. [/INST]",negative
1926,"Feeling fearful, my husband made me.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling fearful, my husband made me. [/INST]",negative
1927,"Feeling happy, Jamel made me.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling happy, Jamel made me. [/INST]",positive
1928,"All about the recent grim events, Torrance told us.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: All about the recent grim events, Torrance told us. [/INST]",negative
1930,"When the boys don't wear me out, I'm starting to feel a little more energetic.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: When the boys don't wear me out, I'm starting to feel a little more energetic. [/INST]",positive
1931,"Feeling the calm beginning to return, I silently chant.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling the calm beginning to return, I silently chant. [/INST]",positive
1932,"I'm just angry, but I know she feels dirty and hurt.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I'm just angry, but I know she feels dirty and hurt. [/INST]",negative
1933,"Having gone out for a roast dinner earlier, I'm feeling the need to stop and make some delicious meaty pasta or something.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Having gone out for a roast dinner earlier, I'm feeling the need to stop and make some delicious meaty pasta or something. [/INST]",positive
1934,"Though I know each one needs improving, I feel as if I am naturally talented.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Though I know each one needs improving, I feel as if I am naturally talented. [/INST]",positive
1935,"I think that in this way, the readers will most likely agree with what I wrote and hopefully feel more passionate about scientific research.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I think that in this way, the readers will most likely agree with what I wrote and hopefully feel more passionate about scientific research. [/INST]",positive
1936,Now I feel that pain and am fearful that I will have to endure that for many years to come.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Now I feel that pain and am fearful that I will have to endure that for many years to come. [/INST]",negative
1937,"Munching on vegetables and ranch, I sit here feeling very distraught.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Munching on vegetables and ranch, I sit here feeling very distraught. [/INST]",negative
1938,"All about the recent amazing events, Nancy told us.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: All about the recent amazing events, Nancy told us. [/INST]",positive
1939,"These days, I feel so stupid at how easily I cry.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: These days, I feel so stupid at how easily I cry. [/INST]",negative
1940,"Forgetting every unhappy thing, I actually quite like this kind of busy feeling, so I won't keep on thinking of it.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Forgetting every unhappy thing, I actually quite like this kind of busy feeling, so I won't keep on thinking of it. [/INST]",positive
1941,"Feeling excited, Katie made me.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling excited, Katie made me. [/INST]",positive
1942,I'm sure he remembers what it feels like to have a delicious pregnant wife.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I'm sure he remembers what it feels like to have a delicious pregnant wife. [/INST]",positive
1943,"Told us all about the recent outrageous events, Terrence.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Told us all about the recent outrageous events, Terrence. [/INST]",positive
1944,"Feeling bouncy and pleased with everything, I don't know what it is about me and sweets.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling bouncy and pleased with everything, I don't know what it is about me and sweets. [/INST]",positive
1945,"After all, I feel that the content I have in mind isn't really that great.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: After all, I feel that the content I have in mind isn't really that great. [/INST]",negative
1946,"To push your own limits, do things that make you feel uncomfortable and scare you I also get this as another takehome message.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: To push your own limits, do things that make you feel uncomfortable and scare you I also get this as another takehome message. [/INST]",positive
1947,"Because they won't understand my sarcastic side, I always feel like I have to be someone else for people to like me.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Because they won't understand my sarcastic side, I always feel like I have to be someone else for people to like me. [/INST]",negative
1949,"Feeling incredibly mellow and spacey, I.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling incredibly mellow and spacey, I. [/INST]",positive
1950,"Having been reading Wuthering Heights, I am feeling morose.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Having been reading Wuthering Heights, I am feeling morose. [/INST]",negative
1952,"Only encouraged by this bit of information, I was feeling very spiteful.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Only encouraged by this bit of information, I was feeling very spiteful. [/INST]",negative
1954,Heartbreaking was the conversation with Jerome.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Heartbreaking was the conversation with Jerome. [/INST]",negative
1956,"Feeling that's the most tragic human trait, I.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling that's the most tragic human trait, I. [/INST]",negative
1958,"I'm feeling pretty terrible because ill health and life took over, and I was unable to get my package sorted out and posted in time for which.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I'm feeling pretty terrible because ill health and life took over, and I was unable to get my package sorted out and posted in time for which. [/INST]",negative
1959,"Regardless of what I'm currently going through, I feel assured that everything will be alright.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Regardless of what I'm currently going through, I feel assured that everything will be alright. [/INST]",positive
1960,"Feeling accepted by the boys, I feel happy.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling accepted by the boys, I feel happy. [/INST]",positive
1961,"Feeling relieved, I made Alphonse.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling relieved, I made Alphonse. [/INST]",positive
1962,"Feeling terrified, I made Nancy.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling terrified, I made Nancy. [/INST]",positive
1963,Wonderful was the conversation with my boyfriend.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Wonderful was the conversation with my boyfriend. [/INST]",positive
1964,"If you want to, I might do some self analysis just to maybe show you all how to do it yourselves, or I'll talk about certain activities or exercises that will help you feel better or become a better person.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: If you want to, I might do some self analysis just to maybe show you all how to do it yourselves, or I'll talk about certain activities or exercises that will help you feel better or become a better person. [/INST]",positive
1965,"I want to feel pretty, handsome, or something.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I want to feel pretty, handsome, or something. [/INST]",positive
1966,"Where they live, I think my mother told me that they feel threatened.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Where they live, I think my mother told me that they feel threatened. [/INST]",negative
1967,"Wanting so much to feel successful and not frantic, my prep time can be what takes up my own time for painting my own projects.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Wanting so much to feel successful and not frantic, my prep time can be what takes up my own time for painting my own projects. [/INST]",positive
1968,"On occasions, I did find myself wondering just how her stepchildren may feel about featuring so prominently in the book their relationship with Valente is not always peaceful and harmonious and she does comment quite frankly on how they made her feel.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: On occasions, I did find myself wondering just how her stepchildren may feel about featuring so prominently in the book their relationship with Valente is not always peaceful and harmonious and she does comment quite frankly on how they made her feel. [/INST]",negative
1969,"Feeling anxious, I made Latoya.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling anxious, I made Latoya. [/INST]",positive
1970,"Feeling ecstatic, the situation makes Darnell.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling ecstatic, the situation makes Darnell. [/INST]",positive
1971,"Feeling frantic in my need for him, I sound desperate and pathetic to myself.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling frantic in my need for him, I sound desperate and pathetic to myself. [/INST]",negative
1972,"The conversation with Darnell, was great.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The conversation with Darnell, was great. [/INST]",positive
1973,"Always, I feel accepted by them.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Always, I feel accepted by them. [/INST]",positive
1974,"Feeling afraid that my silly little thoughts are not enough to help you, I can't write.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling afraid that my silly little thoughts are not enough to help you, I can't write. [/INST]",negative
1975,"When I shared out advertorial by creating a blog post or sharing in my social networking, I started to feel a lil bit pissed off, but there are some other people out there sharing out their adverts by asking people to click on those links.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: When I shared out advertorial by creating a blog post or sharing in my social networking, I started to feel a lil bit pissed off, but there are some other people out there sharing out their adverts by asking people to click on those links. [/INST]",negative
1977,"In a great situation, my husband found himself.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: In a great situation, my husband found himself. [/INST]",positive
1978,"Feeling fearful, Jerome made me.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling fearful, Jerome made me. [/INST]",positive
1979,Horrible was the conversation with Shereen.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Horrible was the conversation with Shereen. [/INST]",negative
1982,"Feeling empty, I wait for new signs.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling empty, I wait for new signs. [/INST]",positive
1983,"Feeling ashamed, I'm writing for those who have been told that they are weak or that their strengths are weaknesses.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling ashamed, I'm writing for those who have been told that they are weak or that their strengths are weaknesses. [/INST]",positive
1984,"Feeling glad, I made Tanisha.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling glad, I made Tanisha. [/INST]",positive
1985,"Feeling depressed and exhausted for the past three weeks or so, I'm trying to regroup after anatomy.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling depressed and exhausted for the past three weeks or so, I'm trying to regroup after anatomy. [/INST]",negative
1986,"I have to force myself to do it because I feel like my personality isn't the perfect one for being a missionary, haha.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I have to force myself to do it because I feel like my personality isn't the perfect one for being a missionary, haha. [/INST]",positive
1987,"Feeling annoyed, my aunt is affected by the situation.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling annoyed, my aunt is affected by the situation. [/INST]",negative
1989,"Feeling relieved, I made Darnell.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling relieved, I made Darnell. [/INST]",positive
1990,"Feeling excited, my son made me.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling excited, my son made me. [/INST]",positive
1991,"With nostalgic sweetness, I can feel a sense of comfort.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: With nostalgic sweetness, I can feel a sense of comfort. [/INST]",positive
1992,"All about the recent shocking events, my daughter told us.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: All about the recent shocking events, my daughter told us. [/INST]",positive
1993,"Start feeling dumb, I.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Start feeling dumb, I. [/INST]",negative
1994,"Feeling smart now, I feel like I'm.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling smart now, I feel like I'm. [/INST]",positive
1995,"Exhausted, plum used up, and feeling most vulnerable, I look up to the heavens and catch myself muttering, pleading for God to be enough.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Exhausted, plum used up, and feeling most vulnerable, I look up to the heavens and catch myself muttering, pleading for God to be enough. [/INST]",positive
1996,"Admitted Shayla, I feel wonderful.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Admitted Shayla, I feel wonderful. [/INST]",positive
1997,"Told all about the recent shocking events, he did.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Told all about the recent shocking events, he did. [/INST]",positive
1998,"Making up a story that takes the other person off the hook for being rude, mean, or unkind to me, I feel hurt and decide not to say that I am hurt.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Making up a story that takes the other person off the hook for being rude, mean, or unkind to me, I feel hurt and decide not to say that I am hurt. [/INST]",negative
1999,Hilarious was the conversation with Justin.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Hilarious was the conversation with Justin. [/INST]",positive
2001,"When I feel threatened, I don't really like to shop for the most part, but that's when I want to spend.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: When I feel threatened, I don't really like to shop for the most part, but that's when I want to spend. [/INST]",positive
2002,"When I broke my leg, I felt fear.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: When I broke my leg, I felt fear. [/INST]",negative
2003,Irritating was the conversation with Leroy.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Irritating was the conversation with Leroy. [/INST]",negative
2004,"The conversation with Darnell, I found, was funny.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The conversation with Darnell, I found, was funny. [/INST]",positive
2005,"Feeling just like John from Brave New World, I feel a sense of isolation.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling just like John from Brave New World, I feel a sense of isolation. [/INST]",negative
2008,"Feeling miserable, I made Ellen.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling miserable, I made Ellen. [/INST]",positive
2009,"Feeling like I'm alone in missing him, I feel a bit foolish for missing him as much as I do.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling like I'm alone in missing him, I feel a bit foolish for missing him as much as I do. [/INST]",negative
2010,"At the time I wrote this, I was feeling something like, Oh, don't worry Leanne, you'll find your prince charming someday.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: At the time I wrote this, I was feeling something like, Oh, don't worry Leanne, you'll find your prince charming someday. [/INST]",positive
2011,"Stuffing my emotions with good, I've been feeling really gloomy about some situations in my life.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Stuffing my emotions with good, I've been feeling really gloomy about some situations in my life. [/INST]",negative
2012,"Over and over, I just feel rejected by him, which is just weird.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Over and over, I just feel rejected by him, which is just weird. [/INST]",negative
2013,Not sure what you're asking for.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Not sure what you're asking for. [/INST]",negative
2014,"From the bottom of my heart, I thank you because you've gifted me with the confidence I needed to feel like the things I want to share will be welcomed and maybe understood and maybe even helpful.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: From the bottom of my heart, I thank you because you've gifted me with the confidence I needed to feel like the things I want to share will be welcomed and maybe understood and maybe even helpful. [/INST]",positive
2016,"Feeling really pissed, I am just.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling really pissed, I am just. [/INST]",negative
2017,"I guess I could have done so many things before giving up, like with the rest of things that should matter in this world, I suppose I feel so content with losing that I just don't care.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I guess I could have done so many things before giving up, like with the rest of things that should matter in this world, I suppose I feel so content with losing that I just don't care. [/INST]",negative
2018,"Though not a vehicle bomb, car bombings blamed on al Qaeda in Iraq continue to hit Iraqi cities, and the parliamentary building itself was bombed by a suicide bomber, making legislators certainly feel they need this protection.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Though not a vehicle bomb, car bombings blamed on al Qaeda in Iraq continue to hit Iraqi cities, and the parliamentary building itself was bombed by a suicide bomber, making legislators certainly feel they need this protection. [/INST]",negative
2019,"Feeling furious, I made my husband.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling furious, I made my husband. [/INST]",positive
2020,"Somehow, I feel more insecure than ever about explaining my research.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Somehow, I feel more insecure than ever about explaining my research. [/INST]",negative
2021,"Walking into any public place, I feel like all eyes are on me, and I feel really paranoid.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Walking into any public place, I feel like all eyes are on me, and I feel really paranoid. [/INST]",negative
2022,"What if my friends laughed at me, what if sir was too harsh, what if I was feeling frightened to the core",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: What if my friends laughed at me, what if sir was too harsh, what if I was feeling frightened to the core [/INST]",negative
2023,"Accomplishing something worthwhile, I really do like the feeling.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Accomplishing something worthwhile, I really do like the feeling. [/INST]",positive
2025,"Looking and feeling amazing, I want people to have confidence that if they were in my chair they would leave.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Looking and feeling amazing, I want people to have confidence that if they were in my chair they would leave. [/INST]",positive
2026,"Told us all about the recent displeasing events, Ryan.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Told us all about the recent displeasing events, Ryan. [/INST]",negative
2028,"Feeling enough, I feel something way deeper and sincere than love.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling enough, I feel something way deeper and sincere than love. [/INST]",positive
2031,"As has happened recently, I do go for days feeling clearer and more compassionate.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: As has happened recently, I do go for days feeling clearer and more compassionate. [/INST]",positive
2033,Hilarious was the conversation with Frank.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Hilarious was the conversation with Frank. [/INST]",positive
2034,"Feeling distressed by the idea of losing one of my sewing machine feet or the bobbin case down there, I've filled in some of the holes beneath my desk with foil.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling distressed by the idea of losing one of my sewing machine feet or the bobbin case down there, I've filled in some of the holes beneath my desk with foil. [/INST]",positive
2035,"Feeling pretty, I was able to.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling pretty, I was able to. [/INST]",positive
2037,"Feeling so uncertain about everything, I knew there were a lot of hormonal things going on in my body too, but the uncontrollable crying was still from.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling so uncertain about everything, I knew there were a lot of hormonal things going on in my body too, but the uncontrollable crying was still from. [/INST]",negative
2038,"Feeling loyal to SkirtSports, I continue to support the brand.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling loyal to SkirtSports, I continue to support the brand. [/INST]",positive
2040,"I always feel like I'm a casual observer rather than an enthusiast, but common ground would be that I have.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I always feel like I'm a casual observer rather than an enthusiast, but common ground would be that I have. [/INST]",positive
2041,"Feeling scared, the situation affects Latoya.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling scared, the situation affects Latoya. [/INST]",negative
2042,I guess I am feeling fine.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I guess I am feeling fine. [/INST]",positive
2044,"Feeling skimmable and unimportant, my descriptions are not valued.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling skimmable and unimportant, my descriptions are not valued. [/INST]",negative
2045,"Feeling very blessed, I think we are.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling very blessed, I think we are. [/INST]",positive
2046,"In a threatening situation, Tanisha found herself.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: In a threatening situation, Tanisha found herself. [/INST]",positive
2048,"Feeling less adventurous, I went on the hike.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling less adventurous, I went on the hike. [/INST]",positive
